Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
31:42.7,54.6,121,42.5,0,85449,11861,10,61,189,1606029,918,1247
31:43.9,54.5,120.8,42.8,0,158401,16737,11,62,231,1607944,918,1247
31:45.1,53.8,125.4,49.4,0,78262,18408,13,62,226,1610613,918,1247
31:46.2,53.9,117.7,43.3,0,70198,12269,17,61,277,1612359,918,1247
31:47.4,53.8,127.8,51,0,87177,14013,10,61,205,1614157,918,1247
31:48.6,54,117.2,38.7,0,93520,13920,9,61,190,1615982,918,1247
31:49.8,53.5,119.2,41.3,0,85838,10577,9,62,180,1617573,918,1247
31:51.0,53.7,126.5,47.6,0,94607,10844,9,61,226,1618996,918,1247
31:52.2,53.8,121.5,41.7,0,90044,9641,7,61,168,1620432,918,1247
31:53.4,53.9,125.7,48,0,73024,10760,13,61,261,1621757,918,1247
31:54.6,53.4,115.9,37.3,0,91478,9398,7,61,199,1623152,918,1247
31:55.8,53.5,115.7,36.5,0,68044,9981,12,61,226,1624601,918,1247
31:56.9,54.2,116.4,37.9,0,81821,10111,7,61,192,1626001,918,1247
31:58.1,54,119.3,39.9,0,69788,8257,11,61,312,1627359,918,1247
31:59.3,53.4,124.7,46.9,0,78155,9513,7,62,238,1628760,918,1247
32:00.5,54.2,126.5,47.9,0,68423,9063,13,61,240,1630130,918,1247
32:01.7,53.7,123.4,44.3,0,70285,9259,10,61,210,1631472,918,1247
32:02.9,54.3,119,41.1,0,84242,10638,8,61,197,1632866,918,1247
32:04.1,54.6,119.7,41,0,77239,9924,10,61,262,1634214,918,1247
32:05.3,53.8,123.5,45.5,0,83634,9739,10,61,283,1635525,918,1247
32:06.5,53.5,118.1,40,0,92559,10074,7,61,169,1636854,918,1247
32:07.7,54,126.2,47.7,0,68811,11033,8,62,253,1638258,918,1247
32:08.8,54.2,127,47.1,0,116756,14663,8,61,188,1639878,918,1247
32:10.0,53.6,117,37.4,0,82511,15260,11,62,219,1641793,918,1247
32:11.2,53.7,124.2,43.4,0,70383,14703,15,61,203,1643771,918,1247
32:12.4,54.5,123.3,43.8,0,73610,11935,13,62,269,1645377,918,1247
32:13.6,53.7,123.2,45,0,86453,9617,6,61,156,1646764,918,1247
32:14.8,54.5,113.7,35.3,0,85288,9408,8,62,208,1648088,918,1247
32:15.9,54.3,116.3,36,0,89069,10812,10,61,215,1649636,918,1247
32:17.1,54.6,119.8,41.3,0,89516,10675,6,62,199,1651076,918,1247
32:18.3,54.1,125,47.1,0,85783,12573,10,62,195,1652544,918,1247
32:19.5,54.8,114.7,35.6,0,132141,10987,5,61,187,1654044,918,1247
32:20.7,55.2,124,45.5,0,106844,14018,10,62,160,1655691,918,1247
32:21.8,54.2,124.6,46.5,0,78307,15128,17,61,209,1657598,918,1247
32:23.0,54.3,120.5,41.4,0,110461,17060,10,61,140,1659675,918,1247
32:24.2,53.7,117.3,38.9,0,72744,11535,9,61,151,1661468,918,1247
32:25.4,53.6,117.7,40.1,0,121058,12968,8,61,160,1663114,918,1247
32:26.6,53.7,124.6,44.9,0,77017,11221,11,61,174,1664665,918,1247
32:27.7,54.3,113,35.7,0,117041,13848,8,61,231,1666214,918,1247
32:28.9,53.3,111.7,38.1,0,82010,10274,10,62,170,1667691,918,1247
32:30.1,54.1,121,46.9,0,135763,10893,5,61,144,1669159,918,1247
32:31.3,53.7,124.4,47.1,0,86031,12584,9,62,165,1670719,918,1247
32:32.5,54.5,116.7,36.9,0,106346,9979,6,62,171,1672139,918,1247
32:33.6,53.5,118,41,0,105018,14058,10,61,184,1673820,918,1247
35:05.0,23.2,137.3,3.3,38.8,100132,17279,8,61,272,1902932,1112,1469
35:08.0,42.1,219.8,106.1,0,94218,39445,34,61,327,1909011,1112,1469
35:09.3,52,133.2,54.2,0,98744,51253,29,62,248,1914665,1112,1469
35:10.5,51.5,134.1,53.2,0,92203,49240,29,62,237,1920661,1112,1469
35:11.8,51.8,167.4,50.4,0,44614,29405,92,61,1301,1925879,1112,1469
35:13.0,49.9,142.9,52.4,0,47461,21734,46,71,1060,1928690,1112,1469
35:14.3,51.1,129.3,51.8,0,115278,22129,13,64,376,1931415,1112,1469
35:15.5,51.7,135.3,56.9,0,77870,28690,22,61,213,1934654,1112,1469
35:16.8,52.3,134.5,54.9,0,106323,38665,20,62,250,1938896,1112,1469
35:18.0,51.3,133.8,54.6,0,105332,45268,26,62,200,1944114,1112,1469
35:19.2,51.5,133.9,51.9,0,109946,50211,26,61,238,1950104,1112,1469
35:20.5,51.6,136.1,55.3,0,110829,48807,23,63,267,1956124,1112,1469
35:21.7,51.8,133.9,53.4,0,88921,48198,35,62,257,1962149,1112,1469
35:22.9,51.9,133.6,52.3,0,118915,51242,25,61,265,1968178,1112,1469
35:24.1,57,121.5,40.2,0,112764,53862,30,62,291,1974155,1112,1469
35:25.2,55.5,121.7,39.8,0,104294,53674,27,62,211,1980166,1112,1469
35:26.4,55.3,126.8,45.4,0,107209,55233,30,62,287,1986159,1112,1469
35:27.5,55.5,125.1,45.4,0,111264,53420,27,62,238,1992149,1112,1469
35:28.7,54.9,124.7,41.8,0,113482,53682,26,61,250,1998141,1112,1469
35:29.8,56.8,124.1,41.9,0,87509,50710,34,62,256,2004137,1112,1469
35:31.0,55.1,124.5,44.4,0,108565,53947,29,61,222,2010131,1112,1469
35:33.1,55,115.4,39.5,0,102310,28084,12,62,273,2015082,1112,1469
35:34.3,53.1,129.8,56.5,0,89102,15449,10,62,211,2017539,1112,1469
35:35.5,53,126.1,51.3,0,80390,15204,11,62,209,2019463,1112,1469
35:36.7,53.1,124.3,50.8,0,98206,12530,13,61,243,2021168,1112,1469
35:37.9,52.5,128.8,53.8,0,79512,14219,10,61,180,2022962,1112,1469
35:39.1,52.3,129.2,49.9,0,88743,13940,13,61,217,2024833,1112,1469
35:40.3,52.4,128,53.8,0,84191,13937,9,61,148,2026597,1112,1469
35:42.8,19.1,117.1,9.1,36,64105,13841,100,68,1681,2030835,1164,1528
35:43.9,54.1,136.5,43.4,0,62345,17360,57,70,1096,2033487,1164,1528
