Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
89.2,4294991,11.3,0,160407,17435,7,2,70,4277955,16369,35683
90.4,4294991.5,12.4,0,150419,15901,6,2,77,4279314,16369,35683
89.9,4294991,11.8,0,171416,19407,5,1,59,4280842,16369,35683
90.2,4294995,16,0,109691,18465,10,1,85,4282373,16369,35683
89.6,4294991,12.2,0,161262,17460,4,1,87,4283805,16369,35683
90,4294991,12.2,0,140267,16423,5,1,62,4285159,16369,35683
90.6,4294991,11.1,0,87735,16336,10,1,102,4286497,16369,35683
90.4,4294991.5,12.6,0,186752,16597,4,1,75,4287889,16369,35683
89.8,4294996,16.7,0,140877,14959,6,2,128,4289185,16369,35683
89.5,4294990,11.5,0,177182,14771,5,1,61,4290467,16369,35683
90.1,4294993,13.7,0,163614,14930,4,1,61,4291766,16369,35683
90.3,4294992,12.1,0,171198,17912,6,1,69,4293185,16369,35683
89.8,4294991,10.8,0,158715,18621,6,2,60,4294669,16369,35683
90.2,4294992,13.1,0,173778,28034,7,1,67,4296573,16369,35683
90.3,4294993,12.4,0,271498,35991,6,1,71,4299318,16369,35683
90,4294992,12.1,0,161707,20025,6,1,79,4301092,16369,35683
90,4294989.5,9.9,0,149846,15907,7,2,63,4302496,16369,35683
90.4,4294992,11.9,0,149084,17986,7,2,79,4303958,16369,35683
90.1,4294991.5,12.1,0,149064,20229,7,2,88,4305527,16369,35683
90.5,4294992,12.3,0,170285,21985,6,2,72,4307239,16369,35683
90.8,4294991,11.6,0,139518,19347,8,2,80,4308834,16369,35683
89.6,4294992,11.4,0,171870,20929,7,2,86,4310469,16369,35683
88.9,4294992,11.9,0,171086,22306,6,1,94,4312203,16369,35683
90,4294992,12,0,215940,20408,5,2,75,4313863,16369,35683
90.1,4294991,11.4,0,187654,21041,5,2,63,4315572,16369,35683
90.2,4294992,11.9,0,198225,21716,6,2,94,4317243,16369,35683
89.4,4294992,10.3,0,161108,21265,14,2,142,4318900,16369,35683
88.2,4294992,11.7,0,159489,24736,8,1,64,4320823,16369,35683
89.9,4294996,15.4,0,166734,23152,7,1,76,4322585,16369,35683
90.5,4294992.5,12,0,197080,25285,7,1,84,4324555,16369,35683
89.2,4294993,12.8,0,170051,20497,6,1,85,4326291,16369,35683
89.2,4294992,12.1,0,171529,23080,7,1,107,4327979,16369,35683
90,4294996,15.7,0,138581,18558,7,2,118,4329597,16369,35683
90.1,4294992,12.7,0,173121,19213,5,1,65,4331243,16369,35683
90.5,4294992,11.9,0,164358,20752,7,1,80,4332809,16369,35683
90.3,4294991,11.9,0,151311,18882,7,2,64,4334396,16369,35683
91.5,4294992,12,0,180961,18926,6,1,70,4335871,16369,35683
89.6,4294992,11.7,0,183007,18822,5,1,71,4337338,16369,35683
90.7,4294992,12.1,0,194833,25745,8,1,79,4339151,16369,35683
89.6,4294994,11.6,0,201815,45990,12,2,85,4342170,16369,35683
89.5,4294994.5,13,0,182048,50160,14,2,83,4345727,16369,35683
90.1,4294995,11.6,0,169147,43954,16,2,84,4348842,16369,35683
90,4294995,13.9,0,178942,43110,9,1,71,4352112,16369,35683
90,4294993,12.5,0,232295,34001,6,2,85,4354554,16369,35683
89.7,4294991,11.6,0,238607,25068,5,2,61,4356532,16369,35683
89.8,4294991.5,11.6,0,254227,27224,7,2,68,4358555,16369,35683
89.2,4294992,11.6,0,117771,29309,12,2,97,4360782,16369,35683
90,4294993,11.9,0,164767,37715,12,2,73,4363337,16369,35683
90.4,4294991,11,0,132402,25757,10,2,68,4365429,16369,35683
90.7,4294992,12.2,0,238922,29459,6,2,76,4367471,16369,35683
89.9,4294993,12.6,0,196401,31027,7,1,62,4369776,16369,35683
89.5,4294991,11.6,0,206610,27064,6,2,79,4371967,16369,35683
90.1,4294991,11.7,0,144613,20278,7,2,72,4373581,16369,35683
89.8,4294992,12.2,0,200044,19584,5,1,74,4375186,16369,35683
89.7,4294990,9.4,0,171261,31253,9,2,81,4377072,16369,35683
89.8,4294991,11.4,0,173662,25648,6,2,79,4379186,16369,35683
90.5,4294993,12.4,0,141217,22680,9,1,105,4380983,16369,35683
90.3,4294992,11.8,0,138872,23334,9,1,80,4382865,16369,35683
90.2,4294993,13.4,0,163229,23816,6,1,49,4384794,16369,35683
89.9,4294991.5,11.4,0,197970,25748,6,2,81,4386836,16369,35683
90.1,4294994,12.3,0,169898,39908,14,2,94,4389324,16369,35683
89.9,4294990,9.6,0,202778,33662,8,2,63,4392140,16369,35683
89.6,4294991,11.9,0,195755,22654,5,2,69,4394385,16369,35683
89.5,4294989.5,11.2,0,115946,8931,4,2,77,4395338,16369,35683
89.6,4294989.5,11.2,0,124993,8399,4,1,56,4396187,16369,35683
90.1,4294993,13.8,0,174758,23119,6,1,63,4397714,16369,35683
90,4294990.5,11.7,0,153370,17170,4,1,67,4399279,16369,35683
89.7,4294990,11.1,0,193398,17723,6,1,55,4400903,16369,35683
89.5,4294990.5,11.5,0,154113,14428,4,2,71,4402279,16369,35683
90.4,4294990,11.8,0,126157,9267,4,2,70,4403214,16369,35683
90.6,4294995,13.4,0,185752,41093,10,2,81,4405612,16369,35683
90,4294993,11.4,0,145351,42020,17,2,89,4408472,16369,35683
90,4294993,11.7,0,184264,37906,10,2,98,4411334,16369,35683
90.5,4294995.5,15.7,0,143688,27781,8,1,78,4413615,16369,35683
90,4294991,11.3,0,219224,28765,7,2,68,4415708,16369,35683
92.2,4294992,10.8,0,233360,35463,8,1,71,4418095,16369,35683
89.9,4294996,12.9,0,206624,46012,13,1,74,4420899,16369,35683
89.5,4294995,10,0,184940,44557,11,1,86,4423956,16369,35683
82.1,4294987.5,2.2,10.2,184017,43198,15,3,264,4427156,16423,35751
90.3,4294999.5,14.6,0,263546,83998,15,3,88,4433096,16423,35751
89.7,4294996,10.7,0,171319,82473,25,1,106,4438913,16423,35751
90.4,4294997,11.9,0,229276,88782,20,2,94,4444922,16423,35751
90.3,4294997.5,12.3,0,194593,88650,24,2,107,4451081,16423,35751
90,4294995,12.7,0,196362,68266,17,2,119,4456469,16423,35751
90.1,4294998,12.4,0,190375,87613,25,2,100,4461991,16423,35751
89.8,4294997,11.6,0,186749,87261,25,2,104,4467991,16423,35751
91.3,4294995,11.9,0,160383,80128,22,2,97,4473621,16423,35751
89.8,4294997,11.8,0,198095,83473,20,1,82,4479399,16423,35751
90.1,4294997,12.5,0,163826,84679,26,2,112,4484985,16423,35751
90.4,4294995.5,11.7,0,129936,57421,20,2,113,4489441,16423,35751
90.5,4294992,11.8,0,187364,36411,11,1,80,4492254,16423,35751
90.1,4294992,11.3,0,172091,27333,9,2,69,4494323,16423,35751
90,4294993,12.3,0,187840,23114,8,1,126,4496222,16423,35751
90,4294991,10.9,0,224760,20644,4,1,85,4497850,16423,35751
88.8,4294992,11.7,0,191798,22002,6,2,85,4499546,16423,35751
89.8,4294992,12.9,0,100157,19055,10,2,90,4501150,16423,35751
89.5,4294990,10.3,0,221512,25858,6,2,74,4502898,16423,35751
90.8,4294992,12.2,0,148558,22351,6,1,81,4504734,16423,35751
88,4294991.5,10.4,0,172566,30110,11,2,80,4506700,16423,35751
90.4,4294999,13.7,0,198184,74355,23,1,83,4510722,16423,35751
89.9,4294996.5,10.9,0,175947,86518,23,1,101,4516723,16423,35751
89.2,4294997,11.4,0,209221,88770,22,2,94,4522694,16423,35751
90.3,4295001,15.9,0,247716,81778,17,2,79,4528531,16423,35751
90.3,4294996,10,0,191518,70105,22,2,87,4533680,16423,35751
80.2,4294983,1.8,8,179635,45012,10,2,80,4537576,16423,35751
79.9,4294985.5,1.6,3.5,182626,43232,9,2,67,4540709,16423,35751
90.2,4295000.5,17.9,0,190809,53220,8,2,53,4545234,16423,35751
90.8,4294996,11.3,0,256463,81464,16,2,83,4550378,16423,35751
89.8,4294997,11.1,0,236706,88124,18,2,85,4556479,16423,35751
90.5,4294985,3.8,0,210669,35137,6,1,66,4559575,16423,35751
117.4,4294981.5,2,6.7,235029,24994,4,2,57,4561518,16423,35751
69.9,4294986.5,2,12.3,232949,46604,14,2,61,4564059,16423,35751
90,4295001,17.5,0,226021,75088,14,1,70,4569518,16423,35751
90.1,4294996,14.5,0,182853,65220,14,2,111,4574258,16423,35751
90.6,4294996,12.2,0,188851,66467,19,2,100,4578617,16423,35751
90.9,4294995,13.1,0,191878,63733,16,1,92,4583334,16423,35751
90.2,4294995.5,11.1,0,224237,66584,16,2,66,4587902,16423,35751
90.3,4294997,11.8,0,199984,86478,25,2,87,4593909,16423,35751
82.3,4294997,12.2,0,200982,90375,22,2,106,4600062,16423,35751
91.2,4294997.5,12.9,0,234146,88899,20,2,108,4606204,16423,35751
90,4294999,14.4,0,209240,87105,21,2,94,4612253,16423,35751
90.7,4294997,11.5,0,202656,89223,23,2,113,4618360,16423,35751
89.9,4294998.5,15.3,0,215865,57637,15,1,91,4622576,16423,35751
89.4,4294996.5,13.8,0,273382,66581,11,2,79,4627622,16423,35751
89.8,4294997,11.9,0,278833,76265,14,2,73,4632936,16423,35751
89.8,4294995.5,12.5,0,218665,70686,16,2,73,4637563,16423,35751
106,4294985.5,2.3,2.6,233418,39952,9,2,79,4640707,16423,35751
89.9,4294986.5,3.6,0,210423,68843,21,1,117,4644617,16423,35751
89.6,4294993,8.5,0,199530,57294,19,1,93,4648962,16423,35751
90.1,4294996.5,10.3,0,173425,78503,28,1,105,4654006,16423,35751
89.8,4294997.5,12.8,0,191535,87784,19,2,103,4660073,16423,35751
90.2,4294995.5,10.5,0,189025,75437,18,2,86,4665371,16423,35751
90,4294993.5,11.7,0,144903,41950,10,2,98,4668970,16423,35751
89.2,4294992,11.9,0,175450,26395,6,1,70,4671055,16423,35751
89.8,4294994,12.1,0,173119,36234,13,1,114,4673422,16423,35751
89.8,4294991,11,0,113226,24836,11,1,119,4675600,16423,35751
89,4294992,11.8,0,138878,25333,10,1,87,4677391,16423,35751
89.7,4294992,11.3,0,138233,25508,12,1,105,4679381,16423,35751
89.9,4294991.5,11.8,0,205348,24637,7,1,92,4681292,16423,35751
89.5,4294991,11.8,0,193566,25477,7,2,76,4683271,16423,35751
89.7,4294991,10.8,0,141246,24342,10,2,122,4685110,16423,35751
88,4294995,15,0,224293,24437,6,2,76,4686902,16423,35751
90,4294991.5,11,0,122592,26215,15,2,97,4688904,16423,35751
90.4,4294994,12.5,0,156601,44956,15,1,86,4692311,16423,35751
89.9,4294993,11.5,0,163194,43353,15,1,85,4695393,16423,35751
90.3,4294993,9,0,199976,46373,19,1,74,4698237,16423,35751
89.9,4294997.5,16,0,163392,37853,10,1,65,4701491,16423,35751
89.9,4294993,11.6,0,165548,36252,8,2,105,4704563,16423,35751
89.7,4294996,16.1,0,202513,26866,5,2,74,4706737,16423,35751
89.6,4294994.5,12.6,0,180910,34026,16,1,86,4708960,16423,35751
90.2,4294995,14.6,0,157853,26758,7,2,104,4711191,16423,35751
90.4,4294993.5,11.9,0,231844,30556,6,1,90,4713382,16423,35751
89.9,4294993,11.9,0,236846,35272,6,1,54,4715843,16423,35751
89.9,4294992.5,11.1,0,241213,36993,9,2,64,4718444,16423,35751
89.7,4294993,12.1,0,229401,36005,8,2,64,4721026,16423,35751
89.4,4294992,11.1,0,221824,36083,10,2,82,4723628,16423,35751
89,4294995,13.4,0,173452,46197,16,2,80,4726582,16423,35751
90.1,4294994.5,11.4,0,174875,46953,14,2,86,4729814,16423,35751
90,4294993,10.7,0,199495,42786,14,2,74,4732846,16423,35751
90.6,4294992.5,11.7,0,155440,38028,15,2,80,4735670,16423,35751
90.7,4294993,11.6,0,169977,39110,16,2,84,4738432,16423,35751
90.6,4294994,12.1,0,145472,36967,14,1,84,4741095,16423,35751
90.5,4294992,10.3,0,183024,35110,11,1,63,4743771,16423,35751
89.7,4294992.5,11.2,0,158136,34858,13,1,85,4746265,16423,35751
90,4294993.5,12.2,0,156972,35929,12,1,99,4748877,16423,35751
89.9,4294992,11.4,0,166495,31332,8,1,66,4751384,16423,35751
89.6,4294993,11.8,0,135260,34213,11,2,82,4754065,16423,35751
89.2,4294996,15.3,0,188513,31701,12,2,104,4757154,16464,35804
90.1,4294994,13.1,0,239095,35744,6,2,73,4759771,16464,35804
90.3,4294994,14.3,0,221329,27151,5,2,71,4761941,16464,35804
90,4294994,12.5,0,191279,33974,10,1,75,4764274,16464,35804
89.6,4294995,15.3,0,167326,17713,6,2,67,4766095,16464,35804
89.6,4294992,11.9,0,167981,26287,9,2,85,4768156,16464,35804
89.9,4294991.5,11.7,0,142635,22914,7,1,79,4769930,16464,35804
90.1,4294993.5,13,0,139323,30499,8,2,66,4772057,16464,35804
90,4294992,12,0,180291,21990,7,2,56,4773801,16464,35804
89.8,4294991,11.4,0,134649,21903,9,2,60,4775428,16464,35804
89.9,4294996,10.6,0,210318,57161,14,1,84,4778978,16464,35804
90.2,4294994,11.5,0,275610,33596,6,2,49,4781600,16464,35804
89.5,4294994,12.4,0,182942,33718,9,2,70,4784135,16464,35804
90.1,4294991.5,11.2,0,137226,25755,9,1,89,4786219,16464,35804
89.5,4294993,11.7,0,182726,29845,13,1,86,4788535,16464,35804
89.9,4294993.5,10.2,0,195295,40680,12,2,63,4791082,16464,35804
101.1,4294991,2.7,8,217467,28155,6,2,61,4793467,16464,35804
94.2,4294980.5,2,8.7,174832,17777,4,2,48,4795046,16464,35804
86.8,4294980.5,2,9.5,124395,17398,6,1,68,4796569,16464,35804
91.2,4294982.5,2.5,8.6,134294,17613,6,1,80,4798013,16464,35804
66.5,4294982.5,1.9,12.5,176863,16352,4,1,71,4799368,16464,35804
66.8,4294983.5,1.8,12.8,151528,14612,5,2,76,4800735,16464,35804
62.8,4294983.5,2,9.8,232530,19460,4,2,45,4802233,16464,35804
90.2,4294990,10.9,0,173164,26390,7,2,69,4804252,16464,35804
89.9,4294991,11,0,154541,20660,7,2,99,4805983,16464,35804
90,4294991.5,11.2,0,127343,23472,10,1,90,4807708,16464,35804
89.3,4294995,15.9,0,215421,17748,4,2,77,4809316,16464,35804
89.9,4294992,10.3,0,154410,20220,7,2,92,4810950,16464,35804
89.9,4294995,14.9,0,127946,17825,8,1,101,4812418,16464,35804
89.6,4294991.5,12.2,0,162010,19657,6,1,72,4813985,16464,35804
89.8,4294992,12.5,0,183992,18023,5,1,100,4815478,16464,35804
89.9,4294991,11.4,0,146772,16384,6,1,78,4816835,16464,35804
90.2,4294993,11.3,0,261210,31399,7,2,70,4818818,16464,35804
90.2,4294994,12.4,0,247883,50859,10,2,66,4822099,16464,35804
90.3,4294994,13.4,0,218156,42288,9,1,87,4825463,16464,35804
90.6,4294995,14.6,0,231284,29314,5,1,73,4827911,16464,35804
89.6,4294992,11.9,0,165551,20386,8,2,113,4829519,16464,35804
90.3,4294991,10.4,0,128022,18214,8,2,85,4831020,16464,35804
90,4294994,12.2,0,162644,33437,11,2,92,4833125,16464,35804
90.1,4294995,14.6,0,204842,32449,6,2,89,4835703,16464,35804
91.2,4294992,12,0,232303,29934,7,2,75,4837743,16464,35804
90.8,4294992,12.1,0,150464,28066,8,2,96,4839917,16464,35804
91.2,4294992,12.2,0,141634,18426,6,1,95,4841502,16464,35804
89.9,4294992,12.3,0,187372,17098,5,1,98,4842916,16464,35804
89.8,4294989.5,9.8,0,126271,14392,7,1,80,4844191,16464,35804
90,4294992,12.1,0,161911,16614,7,2,85,4845532,16464,35804
90.1,4294991,11.5,0,147531,14959,6,2,75,4846866,16464,35804
89.7,4294991,10.5,0,265427,24257,9,2,75,4848343,16464,35804
89.8,4294996,14.6,0,245389,47706,8,1,67,4852012,16464,35804
90,4294990.5,10.3,0,196934,19357,4,2,63,4853558,16464,35804
90.1,4294992,12.1,0,145507,19569,9,2,101,4854981,16464,35804
89.3,4294996,16.3,0,113379,20866,13,2,130,4856560,16464,35804
89.9,4294991.5,11.6,0,135385,18142,7,1,97,4858139,16464,35804
89.4,4294994,14.1,0,174713,15817,4,1,68,4859584,16464,35804
90.1,4294996.5,15.6,0,207766,16708,4,1,64,4860915,16464,35804
90.4,4294994,13.7,0,133509,23351,14,1,115,4862519,16464,35804
89.6,4294992,11.3,0,183702,27204,6,2,69,4864441,16464,35804
90.3,4294992,11.9,0,252626,31127,9,2,67,4866736,16464,35804
89.9,4294994.5,11.4,0,184385,49197,11,2,82,4870222,16464,35804
90.5,4294992.5,12.1,0,196066,20031,6,1,106,4872058,16464,35804
89.6,4294994,11.2,0,163335,45641,22,2,90,4874381,16464,35804
90.3,4294989.5,10.6,0,135711,19666,6,2,70,4876749,16464,35804
89.8,4294990.5,12.2,0,204886,24665,8,1,79,4878452,16464,35804
89.7,4294991.5,12.7,0,190056,31019,9,1,90,4880719,16464,35804
91.1,4294990,11.2,0,185035,22636,9,1,84,4882636,16464,35804
89.7,4294991,12.5,0,146405,23896,6,2,124,4884472,16464,35804
91.1,4294996,11.5,0,198838,49974,21,2,91,4887220,16464,35804
89.6,4294992,11.9,0,173862,23978,7,2,95,4889277,16464,35804
90.1,4294996,11.8,0,218534,55211,19,1,94,4892568,16464,35804
90.7,4294994.5,9.5,0,182600,53934,19,1,68,4896450,16464,35804
90.2,4294997,14.1,0,138863,61178,20,2,113,4901111,16464,35804
91.4,4294990,10.5,0,233700,40026,9,2,67,4904206,16464,35804
90,4294991,10.8,0,218323,40133,10,1,85,4907069,16464,35804
89.1,4294994.5,10.2,0,180152,56325,21,2,81,4910192,16464,35804
90.3,4294994.5,9.5,0,226040,69591,15,1,65,4915455,16464,35804
90.2,4294991.5,10.8,0,127827,31373,10,1,83,4918337,16464,35804
90.2,4294995,14.7,0,238981,28801,5,1,79,4920673,16464,35804
90,4294996,15.7,0,256167,29552,6,1,60,4922582,16464,35804
89.9,4294992,11.5,0,178906,26496,7,1,91,4924791,16464,35804
90.6,4294995,13.3,0,221016,36862,11,2,77,4927263,16464,35804
89.5,4294999,15.4,0,206333,74667,21,1,75,4931633,16464,35804
90.6,4294996,12.4,0,132572,62324,25,1,106,4936243,16464,35804
90.2,4294995,11.8,0,151848,58765,19,1,81,4940514,16464,35804
89.5,4294995,12.5,0,131571,56601,24,1,95,4944457,16464,35804
89.8,4294995,11.3,0,125122,55900,30,1,148,4948385,16464,35804
89.9,4294990.5,9.5,0,162422,60490,39,1,187,4953601,16572,35925
90,4294996,13.4,0,146443,54231,19,2,94,4958197,16572,35925
89.5,4294996,12.4,0,127947,54961,20,1,91,4962220,16572,35925
89.8,4294995,14.3,0,141894,49382,16,1,93,4965819,16572,35925
89.3,4294995,13,0,182649,41685,13,2,108,4968943,16572,35925
89.8,4294994.5,14.8,0,194674,28435,10,1,95,4971087,16572,35925
90.4,4294990.5,11.6,0,143596,25992,9,1,97,4973150,16572,35925
89.9,4294991,11.9,0,168480,21908,7,2,74,4974819,16572,35925
90,4294990,10.7,0,244866,23044,4,1,47,4976613,16572,35925
90.1,4294994,14.5,0,191600,26320,8,2,109,4978437,16572,35925
90.3,4294994,14,0,244404,36127,8,2,77,4980655,16572,35925
90,4294992,12.1,0,126113,29840,14,1,138,4982964,16572,35925
90,4294989.5,10.6,0,150108,27998,11,1,84,4985343,16572,35925
90.1,4294991,11.8,0,216796,32775,11,1,73,4987583,16572,35925
89.5,4294992,10.8,0,177059,39528,12,1,95,4990988,16572,35925
90.1,4294995,13.3,0,149074,45209,13,1,101,4994102,16572,35925
90.3,4294995,12.2,0,183008,65948,21,2,95,4998008,16572,35925
89.8,4294993,11.5,0,230259,43335,10,2,69,5001622,16572,35925
89,4294991,10.2,0,186441,26554,9,1,83,5003777,16572,35925
89.2,4294992,11.5,0,175764,29132,9,1,94,5005881,16572,35925
90.9,4294995,13.7,0,140183,49087,17,1,103,5008681,16572,35925
90.1,4294996,13.8,0,240352,62758,13,2,79,5012341,16572,35925
90,4294997.5,14.8,0,185360,55398,20,1,104,5016454,16572,35925
90.6,4294995.5,12.6,0,211700,52690,9,2,78,5020322,16572,35925
90.1,4294995,11.8,0,160411,45632,15,2,94,5023402,16572,35925
90.1,4294995,14.2,0,173891,47517,12,1,101,5026715,16572,35925
90.1,4294993.5,10.7,0,159659,47230,17,1,88,5030116,16572,35925
90,4294997,16.2,0,184915,36040,7,1,63,5033014,16572,35925
90.6,4294991,9.8,0,172294,24863,10,1,82,5034895,16572,35925
89.8,4294995,13.5,0,166860,41158,12,2,86,5037868,16572,35925
90,4294994.5,11.7,0,192601,46291,14,2,64,5041139,16572,35925
88.6,4294993,11.7,0,183774,47133,14,1,81,5044427,16572,35925
90.1,4294995,12.8,0,175015,50286,14,1,84,5048043,16572,35925
89.7,4294995,10.8,0,164442,49644,18,2,92,5051483,16572,35925
90.6,4294995,13.2,0,261711,46428,6,2,75,5054744,16572,35925
89.8,4294995,13.1,0,133147,43542,14,2,116,5057892,16572,35925
90.1,4294993.5,11.1,0,214641,46780,11,1,72,5060945,16572,35925
90.4,4294999,18.3,0,199353,41262,9,2,71,5063991,16572,35925
90.1,4294995,12.8,0,141508,49544,14,2,88,5067461,16572,35925
90.4,4294995,12.3,0,209984,46675,10,1,73,5070862,16572,35925
90.6,4294992.5,8.7,0,187619,46748,17,1,86,5074129,16572,35925
90.8,4294993,12.8,0,195241,38115,8,1,82,5077324,16572,35925
89.4,4294991.5,11.2,0,187029,27482,7,2,63,5079310,16572,35925
90.5,4294991.5,11.7,0,146971,24506,10,1,79,5081234,16572,35925
90.5,4294991,11,0,204902,20579,5,1,60,5082879,16572,35925
89.9,4294991.5,10.8,0,177471,21094,6,2,65,5084570,16572,35925
89.8,4294993.5,9.9,0,147211,38488,20,2,118,5087579,16572,35925
90,4294993.5,12.8,0,229815,42900,9,2,76,5090626,16572,35925
90.6,4294995,13.6,0,183276,51005,14,2,73,5094027,16572,35925
90.6,4294993.5,11.3,0,202010,47180,9,1,60,5097508,16572,35925
90.2,4294995,11.2,0,227173,56329,15,1,102,5101739,16572,35925
89.4,4294995,11,0,210203,47033,10,1,70,5105073,16572,35925
89.5,4294993,11.7,0,235780,42632,9,2,104,5108267,16572,35925
89.9,4294991,11.1,0,178465,32615,7,2,79,5110796,16572,35925
90.4,4294992.5,12.6,0,194433,30450,10,1,70,5113124,16572,35925
90.5,4294994.5,14.6,0,173743,27209,8,1,99,5115273,16572,35925
90.7,4294992,11.5,0,185186,30830,9,2,73,5117581,16572,35925
90.9,4294992,12.1,0,216285,31538,7,1,68,5119893,16572,35925
89.7,4294991.5,11.9,0,180774,30522,10,1,71,5122180,16572,35925
89.6,4294991,11.2,0,192208,22233,5,1,58,5123931,16572,35925
90.5,4294991,12.4,0,198845,21100,5,2,78,5125626,16572,35925
90,4294991,11.2,0,169143,19239,7,2,68,5127148,16572,35925
90.1,4294991,12,0,144694,23278,9,1,89,5128902,16572,35925
89.9,4294991,11.8,0,148372,18592,5,1,58,5130506,16572,35925
90,4294991,12.3,0,100672,18554,8,2,88,5132050,16572,35925
90,4294991.5,12,0,177023,21761,8,2,101,5133701,16572,35925
89.8,4294990,10.7,0,194246,20909,4,2,78,5135338,16572,35925
90.1,4294991,11.8,0,152396,19355,7,2,81,5136943,16572,35925
89.8,4294995,16.8,0,142201,14404,7,1,67,5138269,16572,35925
90.3,4294990,11.6,0,139357,13083,5,2,76,5139456,16572,35925
90.6,4294990,11.4,0,121722,13350,6,1,61,5140605,16572,35925
89.9,4294990,12.3,0,151522,11716,4,2,56,5141691,16572,35925
89.9,4294989.5,10.6,0,119698,10835,5,2,62,5142752,16572,35925
88.5,4294990,11.9,0,109033,10646,6,1,63,5143773,16572,35925
89.1,4294990,11.7,0,132972,10347,4,1,48,5144737,16572,35925
90,4294990.5,11.8,0,106279,9417,5,1,58,5145669,16572,35925
89.3,4294990,12.2,0,127852,9800,4,1,48,5146618,16572,35925
90.2,4294989.5,10.4,0,126599,10113,4,2,60,5147581,16572,35925
89.6,4294990,12,0,124057,10107,4,1,49,5148532,16572,35925
90.1,4294990,11.8,0,123707,9766,4,1,63,5149449,16572,35925
89.8,4294991.5,13.1,0,137219,9342,4,2,53,5150384,16572,35925
90.8,4294991,11.8,0,138967,14129,9,1,75,5151474,16572,35925
89.3,4294992.5,12.5,0,272682,33505,7,1,58,5153863,16572,35925
89.4,4294989,10.3,0,175433,15423,4,1,66,5155422,16572,35925
90.1,4294989.5,11.2,0,116389,9958,5,1,54,5156448,16572,35925
91,4294991,12.4,0,175842,14966,4,1,57,5157641,16572,35925
90.2,4294990,11.4,0,116727,11738,5,1,68,5158721,16572,35925
89.4,4294990,11.8,0,109057,9044,5,1,55,5159703,16572,35925
89.9,4294991,12,0,135430,16012,11,1,90,5160818,16572,35925
90.3,4294990,11.7,0,153356,13348,4,1,78,5162050,16572,35925
89.8,4294989.5,11.7,0,127258,10845,4,2,55,5163122,16572,35925
89.7,4294990,12.2,0,139269,8761,4,1,51,5164003,16572,35925
89.6,4294989.5,11.8,0,130779,8326,4,1,44,5164860,16572,35925
90.8,4294990,11.8,0,133176,8498,4,1,51,5165698,16572,35925
89.7,4294989.5,11.4,0,131997,9491,4,1,51,5166677,16572,35925
90,4294990,11.7,0,124869,10264,5,2,56,5167667,16572,35925
89.6,4294990,12.1,0,136599,11596,5,2,51,5168746,16572,35925
90,4294990,11.9,0,126618,9383,4,1,45,5169701,16572,35925
89.5,4294990,12,0,92100,9805,7,2,92,5170596,16572,35925
90.5,4294990,11.9,0,134094,12039,4,2,69,5171629,16572,35925
90.2,4294990,12,0,145514,10437,4,1,46,5172624,16572,35925
