Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
100.6,43.3,3.1,6.9,113569,49278,22,5,236,361214,151,168
33.7,43.4,2.6,27.3,127864,55951,23,5,225,365594,151,168
42.6,37.5,2.5,20.4,154706,55400,21,5,234,374339,151,168
54.9,97,48.3,0,46827,34335,71,17,1353,379769,151,168
44.6,141.7,85.5,0,41343,13210,82,20,1919,381043,151,168
46.5,132.1,85.6,0,111822,14840,8,8,626,383046,151,168
48,114.7,84,0,102942,19271,11,5,177,385449,151,168
49.5,116.3,81.5,0,107804,27614,16,5,205,388851,151,168
48.6,124.1,85,0,101184,38026,20,5,255,393323,151,168
45.2,131.7,87.8,0,108072,44030,23,5,256,398940,151,168
48,124.8,83.5,0,129575,44804,20,5,204,404943,151,168
46.9,114.4,82.9,0,120635,46453,20,5,243,410976,151,168
48.6,109.8,83.5,0,95071,46867,25,5,258,416922,151,168
47.2,116.6,84.5,0,111672,47098,22,5,242,422938,151,169
46.4,116.9,85.1,0,113261,48098,27,5,273,428961,151,169
56.2,86.9,59.3,0,126450,51224,23,5,246,434920,151,169
55.6,87.3,59.9,0,144018,53664,21,5,248,440997,151,169
56.1,90.8,64,0,137166,53463,21,5,241,447068,151,169
55.7,87.5,60.7,0,130704,54080,21,5,223,453105,151,169
54.6,101.2,47.7,0,50455,34884,100,18,1260,457845,151,169
55.5,104.5,56.1,0,87695,31774,56,19,1098,461293,151,169
55.3,93.1,47,0,80006,31520,49,17,1070,464848,151,169
55,89.2,61.1,0,93160,37745,21,8,242,468757,151,170
55.5,89.6,61.8,0,116747,45122,21,5,218,473481,151,170
56,88.9,62,0,120593,54618,25,5,208,479190,151,171
55.3,87.1,61.1,0,134581,48351,16,5,202,485121,151,171
55.7,89,60,0,106490,54654,26,5,235,491018,151,171
55.3,89.1,60.8,0,137531,53154,21,5,229,497057,151,171
55.7,89.6,61.8,0,97522,49191,29,6,285,502666,151,171
55.4,89.5,63.5,0,125551,48764,19,5,203,508263,151,171
54.4,90.2,61,0,114956,49970,24,6,263,513982,151,171
55.9,89.5,63.7,0,115525,41204,17,5,238,518630,151,171
54.3,93,66.4,0,118903,47722,22,5,220,523344,151,171
44.5,137.4,88.4,0,107871,46125,22,6,252,528993,151,171
46.7,128,85.9,0,132766,36752,14,5,235,534574,151,172
89.1,46.6,25.3,0,117147,29079,14,5,269,538911,151,172
46.1,122.8,86.5,0,120738,31836,12,5,253,543482,151,172
46.5,111.6,85.4,0,111168,37606,19,5,226,548112,151,172
46.9,116.8,86.2,0,136239,35396,14,5,259,552733,151,172
45.8,129.5,86.6,0,116625,34570,16,5,248,557382,151,172
52.8,94.6,72,0,133249,16777,6,5,140,560740,151,172
52.5,95.1,72.2,0,107800,15812,8,5,174,563021,151,172
51.9,95,72.9,0,111336,20270,13,5,175,565166,151,172
53.4,91.4,69.4,0,80372,19887,14,5,159,567832,151,172
52.2,95.1,73.4,0,90402,17075,12,4,167,570097,151,172
52.6,95.8,69.9,0,62328,12437,17,5,221,571876,151,172
52,96.6,66.6,0,41312,16502,40,7,503,573758,151,172
53.5,93.6,65.8,0,23965,16715,47,7,349,576097,151,172
56.3,97.6,74.5,0,104820,18235,9,8,205,578686,151,172
