Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
90,4294989.5,10.2,0,116066,22855,18,1,160,2681420,11611,24175
90,4294988.5,11.5,0,190972,20715,5,1,76,2683050,11611,24175
90.4,4294989.5,12.3,0,181502,20437,7,2,88,2684592,11611,24175
89.8,4294988.5,9.7,0,126964,19821,9,2,103,2686213,11611,24175
90.1,4294989.5,12.1,0,138643,20615,8,1,69,2687830,11611,24175
90.1,4294988.5,11.7,0,192494,18862,5,1,72,2689425,11611,24175
89.5,4294988.5,11.5,0,157472,15371,4,1,84,2690768,11611,24175
89.9,4294988.5,11.6,0,172383,14964,4,1,73,2692074,11611,24175
89.8,4294991,13.5,0,151446,17344,9,2,97,2693469,11611,24175
90.9,4294988.5,12,0,171809,15111,4,2,72,2694776,11611,24175
89.7,4294989.5,12.4,0,138981,17148,6,2,123,2696147,11611,24175
89.4,4294988.5,11.4,0,128838,17448,8,2,73,2697584,11611,24175
89.1,4294988.5,11.9,0,144468,17004,7,2,83,2698991,11611,24175
89.9,4294989,11.7,0,161034,20751,9,2,90,2700479,11611,24175
90.2,4294992,14.3,0,125707,20903,15,1,133,2702197,11611,24175
90.1,4294989.5,11.9,0,140910,21000,6,1,67,2703796,11611,24175
90,4294989.5,12.7,0,162932,23090,7,1,80,2705494,11611,24175
90.8,4294989.5,10.8,0,126644,21811,9,2,90,2707272,11611,24175
87.8,4294991,14.3,0,179407,24547,8,1,90,2709122,11611,24175
89.7,4294991.5,11.7,0,170925,44453,16,1,86,2712012,11611,24175
90.2,4294990,12.2,0,129389,35711,10,1,108,2714936,11611,24175
90,4294989.5,11.2,0,145800,25729,15,2,150,2716865,11611,24175
90,4294989.5,11.9,0,113632,25407,10,2,112,2718883,11611,24175
90.4,4294988.5,11.2,0,166468,21634,8,1,80,2720618,11611,24175
90.3,4294990,12.7,0,139146,27713,10,1,88,2722661,11611,24175
89.8,4294989.5,11.7,0,163113,22570,8,1,67,2724517,11611,24175
88.8,4294989.5,10.7,0,116377,20080,13,1,129,2726213,11611,24175
90,4294989.5,11.4,0,145024,20275,6,1,80,2727831,11611,24175
89.7,4294989,11.9,0,129086,20077,7,2,91,2729455,11611,24175
90,4294992.5,14.9,0,205844,32333,8,2,79,2731668,11611,24175
89.9,4294989.5,11.8,0,123927,26769,10,1,94,2733808,11611,24175
91.1,4294988.5,10.7,0,161150,26303,7,2,77,2735798,11611,24175
90.3,4294989.5,12,0,186385,20357,4,2,70,2737493,11611,24175
90.5,4294989.5,12.1,0,147845,20715,14,2,119,2739039,11611,24175
90.8,4294989.5,12.3,0,139718,19856,6,1,92,2740681,11611,24175
90.2,4294988.5,11.3,0,123680,15962,5,1,80,2742121,11611,24175
89.5,4294988.5,11.2,0,153761,16761,7,1,77,2743513,11611,24175
90.1,4294988,11.1,0,140231,15000,7,1,128,2744837,11611,24175
90.2,4294988,11.4,0,109087,12831,5,1,101,2746037,11611,24175
89.7,4294989.5,12.2,0,102418,12909,6,1,128,2747206,11611,24175
89.3,4294989.5,12.2,0,148686,16689,7,1,89,2748445,11611,24175
89.3,4294988.5,10.8,0,208410,18425,4,1,63,2749897,11611,24175
90.3,4294988.5,12.1,0,138822,18589,5,2,71,2751397,11611,24175
90,4294989.5,10.8,0,163483,28688,13,2,83,2753237,11611,24175
69.5,4294984,2.1,10.4,150772,31450,23,1,420,2756091,11671,24315
89.7,4294988.5,11.8,0,152497,35968,18,3,115,2760290,11716,24454
90.3,4294989.5,10.9,0,121610,27447,8,2,83,2762737,11716,24454
90.5,4294989.5,11.3,0,193180,30956,11,1,106,2764844,11716,24454
90.1,4294993.5,12.3,0,176774,64375,24,1,113,2768635,11716,24454
89.4,4294992,12.2,0,234336,58016,11,1,85,2773046,11716,24454
89.6,4294993.5,12.8,0,213787,78448,19,1,86,2778163,11716,24454
89.9,4294997.5,17,0,149008,69614,25,1,151,2783269,11716,24454
90.1,4294989.5,12.6,0,126329,41085,15,1,159,2786573,11716,24454
90.4,4294987.5,11.1,0,154137,19655,4,1,76,2788350,11716,24454
89.2,4294988.5,10.5,0,174040,30029,9,1,102,2790465,11716,24454
90.1,4294988.5,10.8,0,156571,27987,8,2,80,2792777,11716,24454
89.5,4294988.5,11.8,0,196670,19014,5,1,101,2794449,11716,24454
90.1,4294988.5,10,0,183531,22619,6,2,75,2796116,11716,24454
90.3,4294988.5,12.2,0,139978,17806,6,2,79,2797686,11716,24454
89.9,4294987.5,11.7,0,145121,14838,7,2,121,2798993,11716,24454
89.9,4294988.5,12.2,0,132295,14473,8,2,69,2800186,11716,24454
64.9,4294988.5,11.7,0,168214,19694,4,1,82,2801821,11716,24454
90,4294987.5,12,0,109369,17966,10,1,109,2803332,11716,24454
89.9,4294988.5,11.8,0,131881,23218,9,1,90,2804999,11716,24454
89.5,4294989.5,12.2,0,158483,30003,10,2,104,2807111,11716,24454
90.2,4294988.5,11.4,0,176225,19173,6,2,77,2808773,11716,24454
89,4294988.5,12,0,153650,17522,4,2,63,2810229,11716,24454
90.1,4294988.5,12.3,0,141082,17357,4,2,91,2811680,11716,24454
89.9,4294988.5,11.7,0,119134,20063,11,2,98,2813165,11716,24454
89.8,4294988.5,11.9,0,110159,16020,8,1,72,2814570,11716,24454
91.1,4294988.5,11.8,0,121293,19688,9,1,75,2816105,11716,24454
90.1,4294990,13.8,0,92322,25797,11,1,118,2817959,11716,24454
89.9,4294988.5,10.6,0,133505,32569,11,1,95,2820421,11716,24454
89.7,4294989.5,11.4,0,109682,27646,15,2,142,2822673,11716,24454
90.4,4294990,11.3,0,112028,39422,16,2,94,2825236,11716,24454
89.1,4294988.5,11.4,0,133916,19209,9,1,73,2826872,11716,24454
90.3,4294988.5,11.8,0,118171,18737,9,1,84,2828381,11716,24454
89.3,4294988.5,11.6,0,171479,18253,9,1,66,2829805,11716,24454
89.7,4294987.5,10.8,0,122399,24271,8,1,100,2832139,11716,24454
89.7,4294988.5,12.4,0,118307,18694,6,1,87,2833642,11716,24454
89.9,4294987.5,11.4,0,161392,17241,6,1,70,2835165,11716,24454
90,4294988.5,12.2,0,139127,15233,7,1,98,2836419,11716,24454
89.2,4294987.5,11.1,0,126955,17034,8,1,83,2837780,11716,24454
90.4,4294987.5,11.6,0,133965,16589,10,1,59,2839163,11716,24454
88.9,4294987.5,11.5,0,126965,19325,5,1,82,2840771,11716,24454
90.2,4294988.5,12.2,0,172223,20483,7,2,88,2842275,11716,24454
90.5,4294987.5,11.1,0,156052,15016,4,1,54,2843654,11716,24454
91,4294988.5,11.3,0,155056,17140,6,2,104,2845105,11716,24454
89.2,4294989,11.5,0,154743,26550,12,2,77,2846916,11716,24454
90,4294989.5,11.8,0,125465,26863,9,1,67,2849155,11716,24454
90,4294987.5,11.3,0,78202,19397,17,1,113,2850845,11716,24454
89.7,4294991,11.5,0,220490,49146,12,1,78,2853630,11716,24454
89.5,4294993.5,12.3,0,194345,73048,19,1,88,2858479,11716,24454
90.3,4294992,12.2,0,191476,69818,18,2,104,2863444,11716,24454
89.7,4294990,11.1,0,140637,53650,25,2,127,2867356,11716,24454
89.7,4294990,11.8,0,150176,36736,13,2,112,2870298,11716,24454
89.6,4294988.5,10,0,140454,33001,12,1,94,2872739,11716,24454
89.5,4294990,12.4,0,151727,30754,8,1,79,2875136,11716,24454
89.9,4294989.5,11.7,0,141925,27921,9,1,95,2877297,11716,24454
90.5,4294988.5,11.5,0,135795,29602,13,1,102,2879588,11716,24454
90.5,4294989.5,12.7,0,173364,26970,7,2,88,2881717,11716,24454
89.6,4294988.5,11.4,0,172415,27209,8,1,68,2883538,11716,24454
89.7,4294988.5,11.6,0,145888,24723,12,2,109,2885480,11716,24454
89.6,4294989.5,11.7,0,128214,28150,13,2,105,2887427,11716,24454
89.6,4294987.5,11.5,0,151150,23306,7,2,66,2889579,11716,24454
89,4294988.5,12.3,0,131480,18714,9,2,104,2891108,11716,24454
88.6,4294989.5,12.6,0,110306,20459,11,1,80,2892661,11716,24454
89.6,4294991,13.7,0,148087,33295,11,2,138,2894717,11716,24454
89.9,4294988.5,12,0,139314,24801,10,2,84,2896508,11716,24454
89.3,4294988.5,10.8,0,129935,29130,12,2,76,2898806,11716,24454
89.7,4294987.5,11.4,0,129273,18823,9,1,64,2900431,11716,24454
89.8,4294987.5,9.3,0,175605,24852,11,2,85,2902064,11716,24454
89.8,4294990.5,10.8,0,243442,51959,15,2,97,2905513,11716,24454
89.8,4294995,14.8,0,130552,63288,21,2,131,2910198,11716,24454
90,4294992,10,0,166297,66830,22,1,109,2914836,11716,24454
89.3,4294989,11.7,0,143755,28062,10,1,94,2917275,11716,24454
89.9,4294991,9.7,0,176259,49864,21,1,108,2920009,11716,24454
89.9,4294989.5,10.2,0,190297,37856,11,1,95,2923225,11716,24454
90.8,4294987.5,11.1,0,140727,22580,5,1,77,2925281,11716,24454
89.8,4294989.5,12.5,0,124884,21670,9,1,95,2927000,11716,24454
89.9,4294988.5,10.1,0,134095,23807,12,2,78,2928843,11716,24454
90.4,4294988,11.9,0,151858,20706,4,2,65,2930690,11716,24454
90.1,4294989.5,11.3,0,133736,31069,10,2,90,2932712,11716,24454
90.6,4294991,14.5,0,142241,24665,10,2,104,2934679,11716,24454
89.7,4294989,12.1,0,190810,25771,8,2,98,2936615,11716,24454
89.4,4294990.5,12.2,0,181248,40887,12,2,81,2939382,11716,24454
89.7,4294990,11.3,0,179150,46532,14,1,110,2942544,11716,24454
89.8,4294990.5,13.8,0,193815,33622,8,2,91,2945174,11716,24454
90,4294987.5,10.6,0,124059,19127,6,2,70,2946790,11716,24454
90.5,4294991,13.2,0,220414,36612,7,2,74,2949189,11716,24454
44.5,4294989.5,1.8,20.4,148111,26266,21,2,430,2952086,11876,24777
90.2,4294996,18.3,0,183070,31611,8,1,119,2955367,11876,24777
89.2,4294989,10.5,0,207957,26630,9,1,87,2957422,11876,24777
90.1,4294989.5,12.3,0,175147,34036,8,1,78,2960163,11876,24777
90.1,4294989.5,11.9,0,137431,22128,10,1,111,2962026,11876,24777
90.5,4294993,15.5,0,157549,24570,9,1,100,2963897,11876,24777
89.7,4294988.5,11.9,0,196167,26595,8,1,77,2965833,11876,24777
89.8,4294990,13,0,141785,32470,14,1,107,2968026,11876,24777
89.7,4294991,12.7,0,188842,51834,14,2,78,2971496,11876,24777
90.4,4294991.5,11.3,0,245825,56399,14,2,84,2975195,11876,24777
89.9,4294990.5,11.4,0,138313,50615,15,1,101,2979217,11876,24777
90.2,4294988.5,11.6,0,138482,22646,5,1,90,2981398,11876,24777
90.1,4294988.5,11.2,0,189199,18260,4,2,62,2982886,11876,24777
90.1,4294990,14.1,0,139167,15188,4,2,78,2984236,11876,24777
89.9,4294988.5,12,0,132172,19489,8,1,84,2985793,11876,24777
90.7,4294992,15.4,0,179805,22598,7,1,72,2987415,11876,24777
89.7,4294989.5,12.3,0,178868,27439,7,1,105,2989465,11876,24777
90,4294989.5,12.4,0,167369,20035,6,1,94,2991138,11876,24777
90,4294989.5,11.8,0,144037,25856,10,2,84,2992966,11876,24777
89.5,4294995,13.6,0,190514,37562,13,1,92,2995620,11876,24777
90.3,4294994,14.1,0,216073,80375,19,1,97,3000949,11876,24777
89.9,4294993.5,12.2,0,209923,84728,20,1,92,3006615,11876,24777
90.2,4294992.5,13.1,0,174105,68705,17,1,112,3011720,11876,24777
90.8,4294991,11.3,0,137997,52956,18,1,113,3015436,11876,24777
89.2,4294993,13.3,0,162851,56561,15,1,96,3019145,11876,24777
89.6,4294996,15.6,0,170768,63421,21,1,96,3023159,11876,24777
90,4294991,11,0,203776,48153,11,1,84,3026578,11876,24777
90,4294991.5,12.4,0,209623,47396,11,2,83,3029948,11876,24777
89.9,4294989.5,9.8,0,142256,38856,18,1,107,3032753,11876,24777
89,4294992,11.6,0,177840,55991,19,2,106,3036447,11876,24777
89.8,4294988.5,11.5,0,101260,24298,9,2,123,3038798,11876,24777
90.2,4294989,11.9,0,107639,18212,9,1,109,3040249,11876,24777
90,4294989.5,11.4,0,178525,25867,8,2,89,3041947,11876,24777
90,4294992,13.1,0,209803,50489,14,2,90,3045005,11876,24777
88,4294991,12.6,0,179508,50641,13,1,125,3048534,11876,24777
89.4,4294990.5,13,0,232600,33954,7,1,72,3051270,11876,24777
90.2,4294990,11.9,0,136741,32538,10,1,112,3053627,11876,24777
90.2,4294989.5,10.8,0,157267,34866,13,1,111,3056091,11876,24777
89.9,4294989.5,11.5,0,136616,32127,12,2,105,3058508,11876,24777
89.7,4294991,12.7,0,160960,41619,16,1,118,3061257,11876,24777
90.4,4294989.5,10.6,0,158581,36159,12,1,123,3064064,11876,24777
89.8,4294989.5,11.5,0,158700,34777,9,1,90,3066810,11876,24777
89.9,4294991,12.2,0,174261,41209,15,2,107,3069514,11876,24777
90.4,4294992,12.9,0,201399,55844,12,2,95,3073358,11876,24777
90.4,4294989.5,10.2,0,146614,45042,22,2,101,3076522,11876,24777
89.4,4294989.5,9.9,0,132271,44038,18,2,126,3079792,11876,24777
90.1,4294993,14.8,0,213311,42463,10,2,96,3082891,11876,24777
89.3,4294990,12,0,184355,37575,12,2,107,3085662,11876,24777
90.3,4294991,12.8,0,167419,39441,13,2,99,3088448,11876,24777
89.5,4294990,11.4,0,123903,35985,15,2,120,3091233,11876,24777
89.4,4294989.5,11.5,0,163629,39444,12,1,110,3094040,11876,24777
89.7,4294988.5,11.3,0,154368,31584,10,1,89,3096569,11876,24777
90,4294991.5,12.5,0,152741,47478,15,1,84,3099378,11876,24777
90,4294989.5,12.2,0,175353,40293,11,2,83,3102353,11876,24777
89.8,4294989.5,12,0,161269,22445,6,2,75,3104309,11876,24777
89.8,4294989.5,11.7,0,165272,28106,8,1,79,3106427,11876,24777
89.8,4294992,15.4,0,144914,20325,5,1,81,3108235,11876,24777
89.7,4294990,11.5,0,173366,43418,13,1,87,3111044,11876,24777
90,4294994.5,16.8,0,146306,35720,12,2,114,3113775,11876,24777
90,4294989.5,12.3,0,194012,27868,9,2,108,3115931,11876,24777
89.3,4294989.5,11.4,0,204792,32256,9,2,93,3118331,11876,24777
87.9,4294989.5,11.2,0,169403,37649,10,2,96,3121131,11876,24777
89.8,4294991,11.1,0,186233,46179,13,2,97,3124408,11876,24777
90.1,4294991,13.1,0,150921,46826,12,1,105,3127674,11876,24777
91.4,4294991,12.9,0,170568,43627,11,1,122,3130991,11876,24777
90.6,4294990,11.8,0,192176,42896,11,2,88,3134141,11876,24777
89.4,4294990,11.7,0,150839,36323,13,1,97,3136834,11876,24777
90.1,4294989.5,11.5,0,150166,33833,11,2,99,3139465,11876,24777
89.3,4294990,12.2,0,151390,30368,12,2,112,3141871,11876,24777
89.9,4294990.5,11.9,0,187761,40859,11,2,82,3144515,11876,24777
89.5,4294994.5,15.9,0,145931,47745,16,1,111,3147779,11876,24777
91.3,4294990,12,0,201609,44632,11,1,88,3151002,11876,24777
88.7,4294993,15.2,0,177033,44324,12,1,96,3154181,11876,24777
