Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
72.2,4294989.5,2.3,11.7,250444,56571,9,1,60,11290528,30468,62105
72.6,4294990.5,2.4,11.9,311690,60746,9,1,56,11295838,30468,62105
72.3,4294989.5,1.8,11.9,314469,54794,8,2,48,11300950,30468,62105
69.2,4294988.5,2.2,12.4,267324,56653,10,2,62,11306074,30468,62105
62.7,4294987.5,2.1,14,279732,61979,10,1,59,11311525,30468,62105
70.3,4294994,2.2,11.3,267047,63532,12,1,51,11317004,30468,62105
87.4,4294994,1.9,9.6,308748,61958,9,2,47,11322659,30468,62105
73.3,4294989.5,2.5,11.7,210260,39906,8,1,47,11327395,30468,62105
95.3,4294988.5,2.1,8.6,319865,65423,9,1,48,11332717,30468,62105
70.4,4294990,2,12.2,227954,65827,15,1,65,11338475,30468,62105
67.2,4294991,2.3,12.1,264494,64767,12,1,51,11344513,30468,62105
68.6,4294991,2.1,12,277217,64007,10,1,52,11350220,30468,62105
106.1,4294993,2.2,7.2,309914,58448,8,2,47,11355604,30468,62105
72,4294989,2,11.1,277527,54670,8,2,47,11360268,30468,62105
75.6,4294990.5,2.4,11,252918,49335,8,1,48,11365149,30468,62105
71.5,4294989.5,2.7,11.5,259353,52125,9,2,49,11369736,30468,62105
76.3,4294989.5,2.1,10.8,277117,57871,8,2,50,11374497,30468,62105
83,4294991,2.4,10.1,250932,59734,14,1,64,11379253,30468,62105
73.2,4294988.5,2.1,11.7,374317,53219,6,2,45,11383842,30468,62105
70.3,4294990,2.3,12.3,288649,64710,11,3,64,11389129,30468,62105
67.1,4294990,2.5,13,305634,61747,10,2,62,11394750,30468,62105
76.9,4294990,1.9,11,311046,63350,11,2,56,11400342,30468,62105
86.8,4294989.5,1.8,9.7,326550,57898,8,2,46,11405452,30468,62105
70.8,4294990.5,2.5,12.2,309580,57732,10,1,52,11410627,30468,62105
75.8,4294990,1.9,11.2,286566,61932,11,1,50,11416460,30468,62105
78.7,4294989.5,2.2,10.7,307159,55878,8,1,47,11421445,30468,62105
75.6,4294987.5,2.1,11.3,247574,47230,8,1,56,11425926,30468,62105
65.3,4294991,2.3,12.7,279571,63745,10,1,67,11431086,30468,62105
73,4294994,2.3,11.2,260508,54919,9,1,59,11436341,30468,62105
73.6,4294994,2.4,11,278714,49690,11,2,64,11440848,30468,62105
65.9,4294994,2.4,12.9,267723,60876,9,1,59,11446145,30468,62105
63.4,4294990,2.2,13.8,237120,60499,10,1,54,11451361,30468,62105
70.6,4294989.5,2.2,12.2,244074,63625,12,1,64,11456669,30468,62105
64.7,4294992,2.2,12.8,184937,59800,14,1,70,11461983,30468,62105
63,4294990,2,13.2,197883,60607,13,2,60,11467321,30468,62105
79.1,4294989.5,2.3,10.7,258071,59786,11,1,66,11472484,30468,62105
73.1,4294988.5,2.1,11.5,273330,60423,9,1,62,11477624,30468,62105
73,4294990.5,2.5,11.7,221001,58552,11,2,62,11482700,30468,62105
73.7,4294990.5,2.6,11.5,266171,43290,9,1,58,11487604,30468,62105
73,4294990,2.1,11.7,203457,59099,15,1,80,11492634,30468,62105
61.1,4294989.5,1.9,14.4,239538,54721,13,1,65,11497859,30468,62105
75.8,4294988.5,2.1,11.2,334701,51443,7,2,47,11502664,30468,62105
72.9,4294989.5,2,11.7,267111,53946,10,1,53,11507555,30468,62105
67.4,4294989.5,2.2,12.3,303115,54334,9,2,54,11512379,30468,62105
70.9,4294988,2.1,11.7,294082,50206,8,1,48,11517155,30468,62105
61.1,4294988.5,2.1,13.9,260500,53092,10,1,49,11522003,30468,62105
79.4,4294990,2,10.6,212475,54765,13,1,65,11526665,30468,62105
79.6,4294991,2.1,10.1,226567,51548,11,1,65,11531451,30468,62105
76,4294989.5,2.5,11,255856,54025,11,1,63,11535941,30468,62105
63.2,4294989.5,2.3,13.2,241302,53981,9,1,70,11540806,30468,62105
67.4,4294991,2.6,11.8,259309,54096,11,2,52,11545700,30468,62105
69.8,4294989.5,2.2,12.3,330078,52624,6,2,56,11550539,30468,62105
86.5,4294989.5,2.2,9.4,250343,45718,8,1,56,11554854,30468,62105
60.7,4294992,2,14.5,206617,42876,7,1,63,11559228,30468,62105
66,4294991,2.4,12,249941,49547,9,1,49,11563786,30468,62105
69.7,4294988.5,2.3,12.3,325267,47514,7,1,55,11568136,30468,62105
65.5,4294994,2.3,13.1,296347,46534,8,1,55,11572747,30468,62105
