Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
125.2,120.8,2.2,5.2,43309,10227,15,65,604,6357141,5496,6897
66.8,132.6,2.2,12.3,72251,8187,15,78,921,6359848,5496,6897
101.7,122.4,2.4,7.1,24228,7775,21,67,722,6361108,5496,6897
16.2,117.8,2.4,50,31119,8683,16,68,573,6363727,5496,6897
133.9,123.7,2.6,4.4,31433,8105,16,66,727,6365141,5496,6897
20.4,123.8,2.7,46,19206,6845,38,68,1085,6369252,5509,6911
25.6,122.1,2.8,36.2,37101,6289,18,70,983,6370616,5509,6911
18.9,122.2,2.9,49.8,15814,4981,31,66,1056,6373194,5509,6911
17.2,121.2,2.9,54,23409,4942,24,67,915,6375355,5509,6911
321.7,124.5,2.2,0,23659,5190,26,68,858,6376412,5509,6911
16.5,133.7,3.2,44.3,14801,7402,61,71,1300,6378624,5509,6911
376.1,144,4.5,0,10457,3685,100,308,4595,6379556,5512,6918
104.9,135,2.9,6.7,11125,2109,49,80,4266,6380833,5512,6918
21.1,119.2,2.8,44.5,25359,1951,15,68,1541,6382110,5512,6918
227.4,124.6,2.5,1.6,26466,1967,13,67,854,6382760,5512,6918
16.6,116.9,3.1,52.9,18149,2708,12,65,642,6383996,5512,6918
85.9,117.3,2.7,8.7,21629,4628,16,66,671,6384694,5512,6918
14.6,127.8,5.8,65.1,24218,5533,17,66,757,6386590,5512,6918
95.3,127.1,3.1,7.6,18206,5447,24,69,762,6387617,5512,6918
29.6,136.6,4.1,21.7,11811,8549,54,67,1673,6389877,5512,6918
70.3,138.4,5.6,0,13332,6109,64,72,2312,6390984,5512,6918
16.2,120.6,3.1,57.4,26838,3730,22,68,1564,6392361,5512,6918
59,129.9,3,14.2,14626,3512,34,66,1789,6393053,5512,6918
18.3,132.2,4.9,42.2,12884,3975,37,69,2169,6394413,5512,6918
61.2,135.5,2.8,13.4,12568,3868,54,71,2341,6395099,5512,6918
70.4,119.7,2.4,11.6,32097,2563,11,129,1547,6397367,5541,6964
15.4,119.6,3,61.8,24872,3090,14,67,1408,6398950,5541,6964
21.2,124.8,3.6,33.4,15778,3272,31,66,1046,6400579,5541,6964
5.5,137.1,2.7,179,41542,3155,36,67,1344,6401401,5548,6973
14.8,117.6,2.3,60.5,38077,3126,7,75,1003,6404182,5548,6973
84.4,119.5,2.7,9.3,58320,3668,9,67,707,6404855,5548,6973
19.1,129.8,2.1,46.9,18905,7564,38,68,973,6406826,5548,6973
71.4,141.6,3.2,11.2,12189,6341,49,68,1190,6407941,5548,6973
24.7,217.9,10,19.5,101933,7101,36,117,2980,6410115,5548,6973
103.2,136,2.9,6.4,32842,5883,19,103,1356,6411133,5548,6973
78.2,120.4,2.4,10.1,36502,5472,12,69,709,6412177,5548,6973
15.5,119.2,3.2,61.7,12432,6601,34,67,1015,6413206,5548,6973
46.4,124.3,3.2,18.8,21903,5619,22,68,1073,6414250,5548,6973
22.1,125.5,2.7,42.1,29016,6520,23,69,1122,6416367,5548,6973
66.9,120.5,2.8,12.1,32214,6727,21,67,980,6417455,5548,6973
18.3,117.4,2.7,51.2,29891,6630,17,70,1043,6419609,5548,6973
177.3,128.1,2.3,3.1,20989,6552,34,69,1280,6420699,5548,6973
17.8,112.6,2.7,53.5,45313,6714,11,66,550,6422831,5548,6973
380.5,120.3,2.9,0,30774,7481,21,67,485,6424117,5554,6981
16.2,122.8,2.6,58.4,20247,5840,26,76,1160,6429103,5592,7033
91.7,122.4,2,7.7,32872,4883,12,67,738,6430168,5592,7033
56.4,122.9,3.1,15,25196,5690,18,67,475,6431243,5592,7033
14.6,123.7,3.2,65.7,37176,7954,13,69,655,6433701,5592,7033
18.4,122.1,2.1,51.7,35224,8765,22,67,693,6437997,5592,7033
152.7,126.8,2.4,3.5,28477,9776,28,67,754,6439436,5592,7033
17.5,181.2,2.7,54.1,13969,4069,100,93,2541,6442071,5592,7033
95.4,132.4,2.9,7.7,22615,4112,26,70,1700,6442762,5592,7033
18.5,115.8,5.1,50.9,39536,4184,12,66,915,6443451,5592,7033
17.1,125.4,4,55.3,14731,3941,20,68,954,6444830,5592,7033
105.2,118.6,2.1,6.4,66854,3645,12,67,1124,6445518,5592,7033
18.7,133.8,3.3,50.3,13691,3796,33,68,1100,6446887,5592,7033
166.1,122.7,2.6,3.3,26435,3580,23,66,1163,6447575,5592,7033
44.7,192.5,25.8,0,58613,5340,75,94,3481,6448977,5592,7033
50.6,202.4,76.4,0,27449,1583,61,186,5472,6450255,5599,7048
17.2,115.7,2.4,55.4,29623,1737,11,66,661,6451998,5601,7054
79.7,118.8,2.9,9.3,26862,1523,12,66,717,6452600,5601,7054
17.9,115.9,2.5,51.3,20359,2015,9,66,568,6453771,5601,7054
318.7,118,2.9,0,48250,2163,7,66,572,6454291,5601,7054
74.3,152.3,3.2,10.6,20487,7251,75,66,2141,6455840,5601,7054
237.9,136.3,3.6,1.3,14366,7872,34,76,1082,6457044,5601,7054
16.2,116.1,2.6,58.4,54784,4878,8,66,567,6459350,5603,7058
45.1,119.7,2.3,18.9,23102,7131,27,66,817,6460457,5603,7058
28.3,128.4,2.7,32.4,25438,6323,37,70,1339,6462908,5612,7071
19.5,125.9,4.1,39,16600,6765,40,68,1237,6464157,5612,7071
71.2,124.2,2.4,11.3,33357,6327,36,67,1205,6465401,5612,7071
45.3,140,2.4,12.6,20529,5142,67,66,1160,6467866,5612,7071
118.5,125.5,2.5,5.7,17955,6383,35,66,1040,6469109,5612,7071
20.1,154.1,3,40.4,21994,6968,50,67,1371,6471460,5625,7086
47.4,239.1,63,0,57669,3769,40,239,4984,6472427,5625,7086
20.5,118.5,2.2,45.9,20507,3571,16,66,1036,6473593,5625,7086
44.2,118.2,2.4,20.1,32906,4840,11,66,913,6474338,5625,7086
17.5,115.1,2.6,54.5,30678,4609,13,66,859,6475868,5625,7086
95.1,122.3,2.4,7.5,38658,7277,20,68,867,6476902,5625,7086
21.2,129.4,2.1,44.1,14954,9396,40,70,1107,6479652,5625,7086
61.8,123.3,3.4,13.3,21413,5199,25,66,1059,6480858,5635,7098
50.2,193.6,80.5,0,51433,3389,15,178,1469,6483558,5644,7133
16.6,113.6,2.4,53.5,41003,1939,13,66,570,6485962,5644,7133
66.9,119.7,2.5,12.3,30032,2240,16,66,592,6487110,5644,7133
16.9,114.9,2.3,56.3,34196,2359,14,65,554,6489295,5644,7133
109.4,119.6,2.7,6,21835,2995,13,66,851,6490232,5644,7133
16.8,115.7,2.1,56.4,33558,5507,14,65,555,6491781,5644,7133
44.5,126.7,2.6,19.6,15147,3659,26,69,896,6493716,5650,7141
19.8,121.9,2.9,47.4,14126,4129,29,66,825,6495416,5650,7141
114.4,122,2.7,5.8,20828,3591,18,68,999,6496276,5650,7141
18.8,116.4,2.4,44.2,21138,4235,19,67,950,6497971,5650,7141
105.6,128.1,2.6,6.9,20833,4281,28,68,747,6498833,5650,7141
15.4,114.9,2.7,59.6,36737,4468,17,70,1195,6501435,5654,7145
386.8,125.5,2.2,0,15209,3703,29,67,759,6502282,5654,7146
15.3,114.6,2.8,59.3,40257,4861,9,67,569,6504096,5654,7146
79.5,125.7,2.5,9.5,18180,5190,27,67,931,6505067,5654,7146
20,120,2.8,47.5,35027,5404,18,68,832,6507064,5654,7146
58.9,125.8,2.4,13.8,16210,6643,31,66,997,6508124,5654,7146
20,120.9,2.4,41.6,27530,6456,22,66,518,6510207,5654,7146
15.6,155.2,4.5,53.1,4867,2416,100,89,3220,6513517,5660,7152
21.7,120.9,2.6,43.4,44398,2663,23,70,1398,6514271,5660,7152
73.5,115.6,2.8,10.4,46242,2770,7,66,691,6515034,5660,7152
18.2,118,2.9,51.6,21589,2914,20,66,902,6516558,5660,7152
125.7,118.5,2.9,5.3,30408,2616,13,66,762,6517327,5660,7152
26,128.3,3.4,35.9,9112,3549,37,68,1589,6518666,5660,7152
125.4,121.7,2.3,5.4,23672,3170,17,66,962,6519336,5660,7152
16.9,118,2.8,54.7,24261,2779,24,66,997,6520698,5665,7159
62.6,123.8,3.2,13.1,15037,2219,30,66,1372,6521417,5665,7159
16.4,180.6,3,41.1,5357,2490,90,104,3757,6522861,5665,7159
122.4,150.7,2.6,4.6,17117,2169,42,97,3127,6523572,5673,7176
17.8,115.1,2.8,53.4,30821,1770,14,67,1259,6524985,5673,7176
82.7,116.1,3,9.3,36227,1728,6,68,629,6525573,5673,7176
17.1,113.6,3.1,55.3,31890,2814,8,67,511,6526846,5673,7176
117.8,119.5,2.3,5.5,27967,3677,11,67,576,6527531,5673,7176
16.3,115.5,3.2,58.6,39565,4972,9,66,494,6529169,5673,7176
117.2,123.3,3.2,5.9,21445,6627,21,67,496,6530251,5673,7176
15.9,117.7,2.4,56.8,34752,7486,22,66,893,6532568,5673,7176
84.3,118.7,2.1,8.9,62780,6774,11,69,694,6533817,5675,7180
21.3,128.4,2.6,44.3,19095,8179,35,67,975,6536398,5675,7180
100.2,125.3,2.2,7.5,22365,8925,32,69,1179,6537735,5675,7180
17.5,121.6,2.3,50.3,15803,7983,35,68,1144,6540320,5675,7180
153.4,125.1,2.4,3.7,48762,7923,18,70,747,6541602,5675,7180
16.4,120.2,3.1,51.9,28518,7282,22,66,810,6544069,5675,7180
19.4,124.5,3,40.6,17019,8046,30,69,936,6545286,5675,7180
105.2,128.6,2.4,6.7,24588,7840,31,67,1129,6546491,5675,7180
14.9,122.3,4.2,64.7,19791,6646,31,72,1048,6548759,5721,7234
91.1,124.4,2.5,8.1,36879,5789,22,67,861,6549790,5721,7234
15,115.4,2.8,58.4,31071,5346,16,67,872,6551828,5721,7234
46.3,299.9,84.1,0,41730,5283,82,252,3379,6552887,5744,7261
62.3,118.6,2.2,13.4,44475,3120,9,77,1787,6553610,5744,7261
21.2,115.2,2.8,44.7,23513,2420,12,67,863,6554864,5766,7293
95.4,120.5,2.5,7.6,18100,2229,13,67,621,6555467,5766,7293
18.9,116.8,1.9,47.1,19427,2585,13,66,839,6556657,5766,7293
45.7,119,2.4,18.6,32131,2956,18,66,905,6557343,5769,7298
21.5,122.5,2.6,43.9,13564,2400,22,66,735,6558704,5789,7332
49.9,115.4,1.9,17.4,28238,2675,12,66,649,6559367,5789,7332
18.2,165.8,3.4,39.8,6308,2345,100,67,1516,6560749,5789,7332
22.9,150.3,2.5,40.6,13462,2462,85,88,2567,6561458,5789,7332
17.5,117.2,3.2,54.6,27516,3152,18,66,1351,6562814,5789,7332
117.7,124.8,2.5,5.9,10825,3606,33,67,1687,6563487,5789,7332
14.1,113.7,2.8,68.5,20035,3770,22,67,954,6564827,5795,7340
352.3,130.8,3.4,0,19164,3718,45,66,2213,6565504,5795,7340
21,126,2.5,44.8,11117,3635,25,66,1118,6566865,5795,7340
58.9,123,3,14.2,24619,3254,10,67,946,6567556,5795,7340
16.2,120,2.7,56.2,15640,3709,40,67,1472,6568922,5795,7341
22.4,124.7,2.7,41,15423,3499,26,67,1406,6570310,5795,7341
87.9,121.7,2.3,8.5,14662,4114,28,68,1378,6570992,5795,7341
15.9,142.1,4,39.9,8845,3945,67,81,2613,6572351,5795,7341
18.8,119.8,2,50.4,27860,3017,14,69,1462,6573790,5795,7341
74.2,117.4,2,10.5,52151,2992,6,68,635,6574476,5795,7341
17.7,119.4,2.7,53.7,41031,5949,22,67,802,6576103,5795,7341
59.1,129.5,2.1,13.9,17615,9213,39,66,819,6577445,5795,7341
17.2,121.5,2.5,55.3,21806,8647,29,68,855,6581841,5795,7341
125.3,120.6,2.1,5.4,42119,9283,13,67,636,6583221,5795,7341
17.9,115.7,2.6,52.3,35663,10060,17,66,714,6586007,5795,7341
83.1,118.9,2.6,8.9,40403,9128,19,66,889,6587394,5795,7341
48.7,181.5,64.6,0,12293,3993,73,151,4050,6589754,5809,7358
16.2,116.1,3.5,48.4,16520,2155,17,66,955,6590920,5811,7362
71.5,118.1,2.7,11.3,61007,1350,7,66,739,6591512,5814,7374
18.9,115.3,2.9,46.3,16257,1752,16,65,759,6592788,5814,7374
165.7,119.2,1.9,3.4,20598,1569,12,66,826,6593433,5814,7374
23.1,120.3,2.6,39.9,12510,1753,25,66,984,6594710,5814,7374
74,123.2,2.2,10.6,10567,1877,25,66,1098,6595351,5814,7374
15.4,115.2,3,57.9,17306,2481,18,66,1083,6596496,5814,7376
20.6,107.2,3.2,40.9,19850,3951,34,66,907,6597174,5814,7376
21.4,108.5,2.7,40.6,40055,3140,11,66,480,6597983,5816,7380
86.7,110.1,2.3,8.8,44743,4164,9,66,427,6598907,5816,7380
117.4,113.6,3,5.9,24564,4572,26,66,641,6599902,5816,7380
15.8,117.6,2.4,56.3,25348,2790,16,67,1040,6600687,5816,7380
167.4,125.5,2.6,3.4,20669,2800,21,68,1341,6601367,5816,7380
15.6,119.4,2.1,53.2,18387,3488,16,67,959,6602757,5816,7380
76.8,125,2.4,10.1,14645,3909,23,67,1484,6603438,5816,7380
55.7,140.2,3.2,15,9390,1962,40,103,2833,6604720,5823,7393
15.7,166.8,5.1,51.9,33418,1318,68,81,2910,6605615,5823,7393
116.2,121.8,2.6,3.9,14866,783,13,70,2787,6605986,5823,7393
16.9,115.2,2.8,52.1,22407,758,8,66,1513,6606634,5823,7393
354.8,120.2,2.8,0,20306,723,14,66,1105,6606948,5823,7393
18.2,116.2,2.1,51.5,17733,1131,9,67,1090,6607672,5823,7393
97.6,119.2,2.8,7.6,20526,1039,18,67,1557,6608016,5823,7393
17.1,115.8,2.5,56.1,15694,1726,14,67,1621,6608733,5823,7393
77.1,118.1,2.7,10.3,19194,1632,13,65,1348,6609156,5823,7393
340.1,158.3,2.8,0,7182,1144,98,89,4307,6609907,5826,7400
46.5,180.3,49.9,0,33675,1825,30,273,5170,6610335,5826,7400
68.5,117.4,3.2,12,36111,1076,10,66,1616,6611025,5826,7400
17.4,114.4,2.4,50.8,13919,1237,12,66,1590,6611695,5826,7400
87.8,118.2,2.8,8.5,28833,1348,10,66,1155,6612073,5826,7400
16.3,119.1,3.1,49.6,16677,2159,16,65,1071,6612985,5826,7400
62,122.2,2.4,13.2,12946,2704,21,66,901,6613587,5826,7400
16.7,116.6,3,57.3,30473,3915,13,68,1088,6614955,5826,7400
104.7,121.9,2.2,7,16809,3987,20,66,1224,6615635,5826,7400
18.6,143.2,9.1,32.4,65646,3960,50,86,3394,6616992,5832,7410
363.7,133.7,2.8,0,22814,3558,30,83,1872,6617690,5832,7410
16.3,115.2,1.8,50.9,25475,3207,13,66,996,6619048,5832,7410
98.5,116.1,2.5,7.2,46100,2936,5,66,473,6619733,5832,7410
18.9,118.1,2.5,47.7,31805,7347,15,66,619,6621504,5832,7410
63.3,125.8,2.9,12.6,28437,7514,22,68,554,6622678,5842,7420
17,121.4,2.8,48.4,30699,7173,32,67,808,6625164,5842,7421
89.6,129.8,2.9,8.4,23756,5018,28,66,1185,6626494,5842,7421
16.9,119.5,2.8,53.6,30271,5613,22,74,1091,6628635,5842,7421
19.9,243.7,12.1,28.3,21489,3024,100,69,1842,6629707,5842,7421
20.4,121.9,2,46.1,35174,5218,19,68,1075,6631802,5845,7430
78.1,129.4,2.6,10.1,16154,4729,32,67,883,6632851,5845,7430
18.7,120.1,2.8,50.4,37101,4393,18,66,765,6634909,5861,7454
352.5,125.9,3.2,0,20326,4888,28,68,697,6635927,5861,7454
16.7,116.2,2.4,56.8,32077,4698,13,66,653,6637942,5867,7466
102.3,119.2,2.5,6.9,31678,6698,14,68,655,6638970,5867,7466
23.1,121.7,2.3,40.8,39133,5179,20,66,1265,6640962,5903,7510
72.2,124.2,2.3,10.7,18474,4844,40,66,1233,6641822,5903,7510
18.7,122.8,4.2,41.2,16824,4828,25,68,1046,6643532,5903,7510
201.6,131.3,3.2,1.3,30822,3395,32,69,1143,6644349,5915,7526
18.7,126.7,4.6,50.3,16366,4213,35,67,1456,6645983,5915,7526
151.2,118.6,2.2,3.8,25609,3320,23,67,1193,6646801,5915,7526
102.3,123.9,3,7.1,30605,3801,27,67,1400,6647618,5915,7526
21.7,123.4,2.4,43.5,14242,3729,37,68,978,6648445,5915,7526
18.8,116.1,1.8,50.7,36187,4349,15,67,942,6649253,5915,7526
172.3,121,2.9,3.1,15801,5017,30,70,1441,6650027,5915,7526
168.4,166.4,6.3,2,21340,2131,100,148,4935,6651413,5933,7550
104.9,117.5,2.8,6.7,22402,1192,6,88,2053,6651756,5933,7550
21.7,117.7,2.5,40.6,12700,1278,21,66,1249,6652436,5933,7550
117.5,116,3.1,5.6,38135,1830,12,67,1509,6652839,5933,7550
20.4,112.3,2.7,43,28603,4295,18,67,1078,6654051,5933,7550
133.7,118.4,2.7,4.9,20186,4069,20,66,1121,6654740,5933,7550
17.1,122.5,4.1,46.2,13526,4780,34,67,1033,6656265,5933,7552
38.4,133.8,2.2,23.5,9946,4104,54,68,1322,6657030,5933,7552
16.6,120.2,2.7,49.7,11905,4422,32,68,1430,6658494,5933,7552
305.3,128.2,2.7,0,5811,4343,50,67,1281,6659223,5933,7552
26.2,130.8,2.5,35.5,30903,3647,35,68,2178,6660583,5933,7552
200.9,165.8,3.3,1.9,10605,3494,88,82,2435,6661271,5933,7552
125.2,118.9,2.6,5.4,29049,1527,8,490,2580,6663079,5956,7595
16.9,119.1,3.5,46.4,9014,1818,19,66,1141,6664073,5956,7595
130.5,119.1,3.1,4.9,22892,1374,8,67,565,6664547,5956,7595
20,116.4,2,47.5,33179,1878,13,65,644,6665592,5956,7595
78.2,115.1,2.4,9.7,40759,2766,7,65,600,6666147,5956,7597
