Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
08:30.2,55.1,105.7,72.6,0,100743,8612,8,5,1014,734337,432,511
08:33.2,62.4,51.3,28.8,0,76323,750,14,5,1595,735162,432,511
08:34.2,60.9,84.9,68.1,0,61676,4668,7,5,1236,735925,432,511
08:35.4,55.7,76.5,57.3,0,47316,4982,9,5,900,736712,432,511
08:36.5,55.8,82.2,46.5,0,15095,4466,95,5,2557,737501,432,511
08:39.1,8,49.1,5.3,112.4,67800,751,19,18,2446,738377,432,511
08:42.2,57,90.4,68.8,0,50714,5930,16,5,1249,739209,432,511
08:43.3,57.4,79.2,60.7,0,66814,6262,7,5,800,740169,432,511
08:44.5,61.3,77.9,59.1,0,53503,6209,7,5,540,741129,432,511
08:45.6,57.7,81.5,58.1,0,28013,5830,96,5,861,742083,432,511
08:47.9,1,43.5,14.7,12.5,29128,6,45,5,1023,742987,432,511
08:51.6,57.4,75.6,34,0,32753,8285,83,5,1012,744670,432,511
08:52.7,57.4,82.4,48.8,0,16973,7421,90,5,1524,745760,432,511
08:53.8,56.8,93.8,56.5,0,61021,9082,31,5,1544,746951,432,511
08:55.0,57.3,105.1,69,0,98769,7837,12,5,1285,748012,432,511
08:56.1,57.3,103.2,66.7,0,38027,8392,29,4,1481,749172,432,511
08:57.2,57.3,87.2,68.2,0,87617,7806,9,5,1072,750286,432,511
08:58.2,51.9,48.4,18.7,1.9,63436,9225,11,4,1070,751325,446,529
08:59.3,57.4,84.1,68,0,82226,7053,9,5,888,752365,446,529
09:00.4,57.2,80.2,61.6,0,90155,6789,6,5,893,753356,446,529
09:01.5,57,87,49.6,0,22933,6416,74,16,2575,754389,446,529
09:02.7,56.7,91.2,33.6,0,6493,6308,100,12,2775,755427,446,529
09:04.2,102.9,36.6,8.7,0,78730,7367,13,11,1298,756341,446,529
09:08.3,5.2,33.7,4,190.2,42241,1485,30,9,1793,758202,451,536
09:09.3,57.3,86,68.5,0,84824,5882,6,5,1020,759174,451,536
09:10.3,58,98.6,69,0,79226,5530,4,5,683,760038,465,556
09:11.4,57.4,79,62.2,0,66906,5730,6,5,664,760918,465,556
09:12.6,58.4,76.4,58,0,57609,5353,57,4,764,761802,465,556
09:13.7,57.4,76.7,50.4,0,49511,5505,18,5,814,762684,465,556
09:14.8,57.2,84.3,65.1,0,98745,9780,12,5,468,763826,465,556
09:15.9,57.5,84.3,65.1,0,46247,12438,21,4,355,765368,465,556
09:17.0,98.1,105.6,13.7,0,7530,7093,100,16,2191,766867,465,556
09:18.1,57.7,96.9,21,0,5206,11183,100,14,2401,768293,465,556
09:19.2,57.7,96.1,42.5,0,17810,8675,93,15,2641,769473,465,556
09:20.4,58.2,103.5,68.2,0,34423,7670,46,20,2351,770646,465,556
09:21.5,57.3,79.6,59.7,0,85167,10719,8,5,393,771984,465,556
09:22.6,56.7,79,49.6,0,106188,11693,24,5,517,773474,465,556
09:23.7,56.7,88.1,68.2,0,94374,15692,13,6,359,775165,465,556
09:24.9,56.6,86.9,66.9,0,104496,24032,31,5,307,777811,465,556
09:26.0,56.4,85.3,33.4,0,51058,20549,62,5,803,779931,465,556
09:27.2,55.9,91.8,69.7,0,72695,30344,35,4,528,782659,465,556
09:28.3,55.3,94.6,71,0,127235,29965,18,5,413,786129,465,556
09:29.5,54.7,87.5,64.1,0,114680,30945,15,5,359,789744,465,556
09:30.7,54.6,89.7,61.9,0,78438,28729,34,5,462,793117,465,556
09:31.8,54.7,91.7,70.4,0,99449,27794,18,5,315,796462,465,556
09:33.1,49.7,29.7,3.7,17.4,93984,17438,22,6,547,799489,465,556
09:34.2,105.5,26.4,7.2,7.2,110078,11005,7,6,271,802748,465,556
09:35.3,54.9,100.2,72.1,0,105368,29655,16,4,455,806102,465,556
09:36.4,55.6,89.8,69.9,0,92386,27022,13,5,274,809417,465,556
09:37.6,55.8,84.8,47.5,0,103856,28499,43,5,410,812354,465,556
09:39.7,45.3,46,2.6,19.7,113760,35228,21,5,401,816105,465,556
09:41.1,71,59.9,2.1,11.6,48112,26487,55,5,695,820142,465,556
09:42.5,24.6,46.2,2.6,38,115953,26693,12,5,380,823730,465,556
09:43.8,26.3,45.9,2.3,35.2,118143,24314,13,5,411,826955,465,556
09:45.4,25.2,30.8,2.6,36.8,114124,29803,15,6,408,831759,471,564
09:46.8,29,57,2.8,31.9,66231,31517,29,5,472,836320,471,564
09:48.6,23.2,41.9,3.3,40.4,76269,23958,26,5,599,840684,471,564
09:50.6,43.1,57.2,2.7,20.9,63778,35597,32,7,410,846038,471,564
09:52.1,26.7,55.6,2.5,32.6,75749,34597,42,5,684,850615,471,564
09:53.5,327.6,81.4,2.9,0,40992,28499,80,23,1110,855021,471,564
09:56.1,104.1,57.4,2.6,6.8,48515,18450,51,19,1313,860609,471,564
09:57.5,27.1,53.4,2.4,34,42829,19688,27,7,531,863146,471,564
09:58.7,26.3,46.6,4.6,34.9,103288,19683,17,6,525,865678,471,564
10:00.0,98.8,66.1,3,7.4,48413,12975,97,7,693,868057,496,591
10:01.3,98.5,53.7,3.3,7.2,95382,15489,10,6,386,870283,496,591
10:02.6,25.6,46.5,2.7,36.3,107473,18261,21,5,401,872580,496,591
10:12.9,95,58.6,2.8,7.9,72563,23365,24,5,265,903610,533,630
10:14.3,27.3,48.8,2,34,108692,25059,15,5,276,907629,533,630
10:15.7,24.1,47.9,3,38.2,119270,33357,15,6,257,911834,533,630
10:19.6,29.9,75.7,2.6,24.5,33881,32785,86,5,915,925021,533,630
10:20.9,16.9,61.1,2.4,56.6,76063,21392,48,24,1390,927919,533,630
10:22.3,15.6,70,2.6,61.4,23038,16000,94,20,1279,930376,533,630
10:23.5,71.2,76.7,4.6,7,37834,14842,90,23,1763,932634,533,630
10:24.8,95.2,49.3,2.7,7.8,109233,11177,6,18,783,934484,533,630
10:26.1,25.7,47.1,3.1,35.9,50005,13357,16,5,275,936128,533,630
10:27.3,24.7,47.1,3.1,37.9,64701,15234,14,5,209,938193,533,631
10:28.6,23.2,47.2,2.3,40.3,76449,21131,15,5,228,940464,533,631
10:29.9,20.8,46,2.9,45.4,123591,27737,11,6,249,943397,533,631
10:31.2,117.8,55.8,2.6,5.9,122969,26949,13,5,258,946937,533,631
10:32.5,117.2,62,2.5,6,89248,29683,20,5,214,950988,533,631
10:33.9,26.2,48.2,2.6,35.7,114363,34528,18,5,627,954817,1105,1245
10:36.7,88.4,53.3,3.2,8.8,131136,31377,13,4,278,963079,1105,1245
10:37.9,26.5,45.4,2.1,35.5,162657,33906,11,5,213,967275,1105,1245
10:39.2,19.9,54.2,2.7,47.9,87406,38150,23,5,331,971794,1105,1245
10:43.2,16.2,63,2.9,59.1,75558,25904,76,18,1266,984229,1105,1246
10:44.5,38.6,64.1,2.9,23.4,176888,20352,26,19,1144,987306,1105,1246
10:47.2,18.1,48.1,2.9,52.4,105541,21679,9,6,237,992276,1105,1246
10:53.6,17.9,53.8,2.4,48.4,110063,33779,14,5,261,1012340,1105,1246
10:56.2,83.2,49.8,2.4,8.9,131102,38537,13,5,258,1021322,1105,1246
10:57.6,16.7,54.9,2.4,52.1,133043,28739,14,5,260,1025795,1105,1246
11:04.1,323.1,82.7,3.7,0,38268,18910,43,13,1049,1044757,1105,1246
11:05.4,17.1,54.7,3.2,55.8,83427,16172,51,21,1316,1047298,1105,1246
11:06.6,27,43.8,2.6,34.4,133456,19232,8,6,209,1049586,1105,1246
11:09.2,23,46.7,2.4,40.4,112655,26900,15,5,261,1055314,1105,1246
11:10.5,24.8,48.5,2.6,37,114116,32009,14,5,247,1059125,1105,1246
11:11.8,94.9,57.7,3.2,8,122350,29992,13,5,293,1063158,1105,1246
11:29.4,76.1,48.4,3.1,10.6,122564,25761,13,5,254,1113535,1125,1268
11:30.7,34.8,49.4,3.5,26.1,88064,28104,35,5,338,1117172,1125,1268
11:31.9,25,43.6,2.9,37,145541,32717,11,4,226,1121032,1125,1268
11:33.2,26.7,44.2,2.9,34.9,119118,30649,13,4,221,1124853,1125,1268
12:08.9,27.1,47.4,3.1,34.3,102863,38980,19,6,258,1235637,1229,1394
12:10.1,27,43,3.1,34.2,140003,20007,13,5,252,1239649,1265,1434
12:25.7,83,56.4,2.4,9.3,51360,21709,25,7,254,1272797,1266,1437
12:26.9,26.3,46.5,2.8,35.2,90025,29632,16,5,352,1276651,1266,1437
12:28.1,25.4,45.7,3.4,36.4,101628,24078,11,5,260,1279504,1266,1437
12:29.4,26.7,44,2.6,34.6,101196,20730,12,5,220,1282090,1266,1437
12:30.6,27.1,46.7,2.6,34.2,108163,33525,15,6,300,1285486,1266,1437
12:31.9,23.8,51,3.1,38.3,74191,32690,24,6,284,1289342,1266,1437
12:44.1,24.1,45.2,2.9,38.8,63306,12267,16,11,506,1316355,1292,1466
12:45.3,24.4,47,3.2,38.3,45119,16813,19,7,254,1318469,1292,1466
12:46.6,24.8,44.4,2.7,37.6,103816,16876,9,5,216,1320544,1292,1466
12:47.8,27.1,46.2,2.5,33.6,91625,21047,13,5,239,1322866,1292,1466
12:49.1,27.9,45.5,2.8,32.7,93613,25140,13,6,228,1325548,1292,1466
12:50.3,27.7,46.1,2.6,32.5,102417,22858,12,5,228,1328419,1292,1466
12:59.1,153,64.3,34.5,0,120900,24249,11,20,773,1345942,1292,1466
13:04.1,25.2,45.4,2.7,37.4,111446,25276,13,5,258,1358347,1320,1496
13:05.4,26.9,43.9,2.9,34.7,116966,24035,15,6,300,1361710,1320,1496
13:06.6,26.1,44.6,2.5,35.6,107877,26374,11,5,199,1364857,1320,1496
13:07.8,26.5,45.3,3.5,34.8,104108,29510,13,5,220,1368151,1320,1496
13:15.2,25.3,44.1,4.1,36.7,129092,26806,13,7,275,1388892,1320,1496
13:16.5,17.1,63.8,3.2,50.6,24903,30402,100,9,1088,1392839,1320,1497
13:17.7,60.4,70.1,3.5,13.5,27993,22000,99,16,1360,1395668,1320,1497
13:18.9,17.9,65.7,3.5,50.9,54784,21256,59,20,1624,1398439,1320,1497
13:25.4,25.7,49.3,3,36.4,89333,31705,22,5,320,1412405,1320,1497
13:26.7,24.3,45.7,2.9,38.6,109918,35334,16,5,289,1416573,1320,1497
13:28.0,25.4,49.4,2.8,36.7,86091,33920,21,7,302,1420984,1320,1497
13:29.3,26.3,57.6,3.2,35.4,79126,37150,43,5,631,1425392,1320,1497
13:30.6,28.6,51.8,3.9,32.5,101251,34806,20,5,559,1429692,1320,1498
13:32.0,22.4,46.6,2.5,42.2,126995,33906,13,8,409,1433935,1320,1499
13:33.4,22.7,107.6,31.1,17.4,155175,28777,63,23,1512,1437855,1320,1499
13:34.7,57.2,78.8,3.9,15.2,38190,22145,78,23,1466,1441069,1320,1499
13:37.5,22.6,47.6,3.2,42,125988,18254,12,12,855,1445753,1366,1550
13:44.4,23.9,63.9,10.2,27.9,46365,16456,47,7,1103,1455417,1434,1626
13:53.2,7.2,43.8,2.3,136.6,67095,4822,100,5,1107,1466865,1484,1697
13:54.4,39.9,107.1,45.6,1.5,24279,14059,52,5,1126,1468403,1484,1697
13:55.5,25.5,47.6,4.9,36.6,51226,12278,16,5,927,1469833,1484,1697
13:56.8,27.5,58.4,3,31.5,49918,10777,59,12,1483,1471338,1484,1697
13:58.0,48.3,69.6,4.7,17,20569,11671,80,23,2055,1472787,1484,1697
13:59.3,130.7,136.6,4,3.6,14928,8450,100,18,2561,1474249,1484,1697
14:00.5,23,95,29.5,19.8,41754,10432,77,16,2296,1475709,1484,1697
14:01.7,41.4,60.9,3.3,21.6,99805,9874,42,25,2041,1477128,1484,1697
14:02.9,25.3,42.1,2.4,36.9,95413,10893,7,10,553,1478586,1484,1697
14:06.8,19.6,50.6,3,47.7,97231,9521,6,5,705,1483026,1484,1697
14:14.4,25.3,50.6,2.3,36.8,52698,12096,34,6,1086,1491343,1484,1697
14:15.7,23.1,46.3,3.1,40.8,49222,11668,17,5,672,1492890,1484,1697
14:17.0,31.3,30.7,2.1,28.6,78636,11328,10,5,473,1494461,1484,1697
14:24.5,33,48.4,3.4,27.6,47292,12525,25,5,975,1503696,1484,1697
14:25.7,51.1,60.8,3.8,16.4,107732,12817,59,14,1472,1505266,1484,1698
14:33.0,20.1,49.8,2.4,41.2,120049,9757,6,5,531,1514030,1522,1740
14:35.5,28.2,43.3,3,32.8,103557,12597,12,6,720,1517016,1522,1740
14:36.7,27.5,44.1,3.5,32.5,78399,11279,10,5,648,1518467,1522,1740
14:37.9,43.6,35.9,2.8,20.2,77338,12320,8,5,355,1519925,1522,1740
14:39.3,127.3,97.9,3,3.6,18036,7922,100,7,1143,1521451,1522,1740
14:40.5,24.5,42.3,2.3,37.8,66814,8692,18,5,949,1522819,1528,1748
14:41.6,26.3,40.7,2.2,35.1,102116,8215,7,6,624,1524140,1528,1748
14:42.8,26.9,42.9,2.7,34.5,130541,7834,4,5,447,1525461,1528,1748
14:44.0,23.6,41.7,2.3,38.2,75668,10411,7,7,365,1526784,1528,1748
14:45.3,26.5,65.3,9.6,12.6,47529,10117,59,4,1188,1528149,1528,1748
14:46.6,23.9,43.1,2.3,38.9,63251,10597,12,5,713,1529497,1528,1748
14:47.8,28.6,43.6,2.4,32.3,76211,10051,9,7,462,1530868,1528,1748
14:49.2,7.4,44.5,2.7,132.6,58620,6088,98,6,1010,1532304,1528,1748
14:50.4,25.9,52.9,3.1,36.1,54537,11744,48,5,1022,1533677,1528,1748
14:51.6,25.2,42.3,3.3,36.7,109313,11283,8,5,707,1535040,1528,1748
14:52.7,24.7,41,2.3,37.6,94385,9966,8,4,574,1536392,1528,1748
14:53.9,31.2,44.1,2.5,29.5,88496,8678,8,6,399,1537709,1531,1753
14:55.2,12.9,42.5,3.2,73.7,66497,8611,15,5,516,1539010,1531,1753
14:56.4,83.4,55.3,5.1,9.5,65328,7582,37,5,1174,1540298,1531,1753
14:58.9,34.8,32.8,3.3,26.1,92038,10222,5,5,412,1542840,1531,1753
15:00.3,74.5,96,1.9,0,30707,6729,85,5,1273,1544113,1531,1753
15:01.5,115.6,51.9,2.9,6.2,69147,8601,14,5,818,1545271,1531,1753
15:07.7,26.3,42.1,3,35.5,72547,9895,9,5,604,1551598,1531,1753
15:08.9,28.1,42.4,3,32.8,92581,9345,6,5,384,1552889,1531,1753
15:10.2,339.9,100.4,3.4,0,22138,6335,100,6,982,1554166,1531,1753
15:11.4,15,70.6,4.1,53.6,29644,9098,80,5,1711,1555476,1531,1753
