Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
36:42.2,54.4,116.4,69.8,0,45031,34211,76,17,1139,113659,0,1
36:43.3,55.4,100.7,47.5,0,24481,30537,90,12,1265,117117,0,1
36:44.5,55.3,103.3,69,0,39231,21083,36,19,827,119912,0,1
36:45.5,95.6,49.4,2.4,7.9,47433,22361,48,10,465,122572,22,25
36:47.3,55.6,91.9,49.3,0,48447,23976,58,11,449,127692,41,45
36:48.4,55.5,93.5,60.9,0,89050,23956,28,11,365,130460,41,45
36:49.6,54.9,92.1,53.2,0,44079,28895,40,10,397,133740,41,45
36:50.8,54.6,102.6,67.9,0,67491,31059,29,11,424,137330,41,45
36:51.9,54.2,97.7,63.1,0,49974,33343,53,11,430,140909,41,45
43:00.0,53.6,30.1,7.9,0,110593,6257,6,5,243,1120538,240,276
43:03.7,90.4,43.6,17.5,0,88254,9017,9,4,164,1121726,240,276
43:04.9,56.1,82.6,64.8,0,80579,9191,9,5,192,1123040,240,276
43:06.0,55.3,86.7,65.8,0,137704,13166,6,5,196,1124413,240,276
43:09.9,55.8,83.1,61.9,0,127569,40204,20,5,208,1130943,240,276
43:11.0,54.4,81.6,62.1,0,144931,40273,13,5,194,1135781,240,276
43:12.2,55.2,80.1,56.1,0,125873,41538,20,4,218,1140547,240,276
43:13.3,54.9,84.2,59.3,0,130622,42701,18,5,196,1145232,240,276
43:14.5,54.3,87.5,59.1,0,122689,42597,22,5,250,1149953,240,277
43:15.7,54.9,83.9,57.3,0,95599,41323,28,5,298,1154554,240,277
43:16.8,56.9,95.6,49.2,0,59459,37064,64,21,1128,1158738,240,277
43:18.0,53.4,110.2,71.6,0,82317,34039,65,16,1122,1162708,240,277
43:19.2,56,88,61.9,0,116061,35306,19,13,566,1166475,240,277
43:20.3,54.5,89.3,64.6,0,98379,32020,15,8,258,1170229,240,277
43:21.5,55,92,66.5,0,121819,33763,16,5,238,1173882,240,277
43:22.6,56,85.6,61.7,0,130580,41003,20,5,229,1178452,240,277
43:23.8,57.2,86.7,62.2,0,137870,42049,16,5,169,1182937,240,277
43:24.9,54.9,88,65.6,0,114965,40408,19,5,188,1187420,240,277
43:26.0,56.2,86.6,61.7,0,113779,39902,19,5,215,1191869,240,277
43:27.2,58.6,88.1,61.7,0,102203,39693,23,6,261,1196143,240,277
43:28.3,55.2,85.4,61.7,0,138571,40365,15,5,193,1200536,240,278
43:29.4,56.1,85.9,62.6,0,91936,38034,24,6,214,1204902,240,278
43:30.6,57.5,84.3,59.6,0,130070,37880,14,5,193,1209215,240,278
43:31.7,55.2,86.8,63.6,0,115655,38721,19,5,239,1213530,240,278
43:32.8,55.6,87.4,61.5,0,111093,36584,20,5,231,1217882,240,278
43:34.0,58.1,88.4,62.8,0,123305,40030,19,6,224,1222295,240,278
43:35.1,54.6,97.9,45.4,0,29338,30133,100,17,1097,1226324,240,278
43:36.3,54.9,101.4,56.4,0,54301,26210,52,19,1327,1229420,240,278
43:38.0,50.3,66.2,36.6,17.5,73764,3088,8,10,1131,1230828,240,278
43:42.2,54.6,65.1,41.6,0,66985,25551,25,5,275,1232576,240,278
43:43.4,55,85.7,67.5,0,104839,26644,14,6,183,1235639,240,278
43:44.5,55.5,90.6,64.4,0,86040,30330,24,5,298,1238841,240,278
43:45.7,54.4,88.9,65.6,0,102251,31342,18,5,240,1242383,240,278
43:46.8,54.1,89.9,65.9,0,73516,31771,26,5,241,1245993,240,278
43:48.0,55.3,84.3,60,0,98394,32067,18,6,255,1250160,240,278
43:49.2,54.8,83.2,60.4,0,90900,29933,21,5,219,1253605,240,278
43:50.3,54.3,83.1,59,0,82662,29724,21,5,255,1257015,240,278
43:51.5,54.8,89.7,66.8,0,116765,32345,15,5,224,1260495,240,278
43:52.6,55.5,89.9,66.1,0,143928,31473,12,5,216,1263978,240,278
43:53.8,54.9,89.3,65.1,0,134653,30453,14,5,192,1267488,240,278
43:55.0,55.6,89,64.6,0,118493,30809,15,5,235,1270975,240,278
43:56.1,54.6,90.6,66.8,0,98129,31502,19,5,238,1274570,240,278
43:57.3,55.8,88,64.2,0,123459,32220,16,5,256,1278204,240,278
43:58.5,54.8,90.6,67.5,0,119410,31418,16,5,219,1281866,240,278
43:59.6,55.6,86.4,63.5,0,116930,31401,16,5,212,1285412,240,278
44:00.8,54.7,93.9,54.3,0,29426,23091,96,5,1169,1288849,240,278
44:01.9,55.4,97,57.6,0,50739,27712,79,20,1195,1292325,240,278
44:03.1,55.8,95.5,64.6,0,61792,30686,55,17,988,1295746,240,278
44:04.2,55.4,88.3,65.1,0,115527,31741,17,10,239,1299327,240,278
44:05.4,55.3,88.8,62.5,0,116648,31769,17,6,266,1302943,240,279
44:06.6,55.3,89.7,66.4,0,148052,31593,14,5,203,1306582,240,279
44:07.7,54.9,88.1,64.7,0,110736,30263,16,5,170,1310128,240,279
44:08.9,55.4,87.7,64.6,0,123550,30780,15,5,194,1313669,240,279
44:10.0,54.5,89.2,65.7,0,132752,29734,13,5,201,1317120,240,279
44:11.2,54.8,90,67.3,0,156706,31043,11,5,173,1320685,240,279
44:12.4,54.7,89.2,66.1,0,105728,29556,17,5,222,1324171,240,279
44:13.5,54.7,89.2,66.1,0,122024,27874,12,5,174,1327548,240,279
44:14.7,54.8,90.4,67.4,0,113895,28274,15,5,230,1330927,240,279
44:15.8,55,88.7,65.5,0,118931,30795,14,4,183,1334397,240,279
44:17.0,54.9,89.8,66.3,0,115755,29487,15,5,225,1337965,240,279
44:18.2,55.2,89,66.5,0,109320,29578,17,5,203,1341509,240,279
44:19.3,55.1,89.9,67,0,135881,30544,13,5,186,1345146,240,279
44:20.5,55.4,90.3,67.8,0,117306,29773,22,4,273,1348779,240,279
44:21.7,55.3,90.3,67.1,0,83498,29324,26,5,263,1352218,240,279
44:22.8,54.7,90.4,67.4,0,123415,30982,14,5,217,1355818,240,279
44:24.0,54.8,92.1,67.1,0,138699,41297,16,5,196,1360017,240,279
44:25.2,54.2,89.9,66.8,0,105761,29995,17,5,232,1363634,240,279
44:26.3,54.8,88.5,65.3,0,117158,30831,16,5,217,1367013,240,279
44:27.6,51.1,113.4,74,0,81387,12929,31,21,1765,1368788,240,279
44:28.8,51.4,104.5,61.8,0,48120,12751,56,15,1630,1370661,240,279
44:30.0,51.7,85.9,59,0,88655,16728,11,10,417,1372424,240,279
44:31.3,52.3,90.2,65.5,0,131392,17920,7,5,155,1374777,240,279
44:32.5,51.6,97.6,74.2,0,137464,15911,5,5,140,1376929,240,279
44:33.8,53.8,94.3,76.4,0,129960,22779,10,5,179,1380387,240,279
44:35.0,52.5,121.2,75.1,0,117746,24083,12,5,149,1382847,240,279
44:36.2,52.2,91.9,74.1,0,103636,18310,9,5,162,1385221,240,279
44:37.3,53,104.6,71.2,0,117032,20007,18,5,208,1387831,251,292
44:38.5,53.6,92.5,72.9,0,96062,16416,9,5,173,1390260,251,292
44:39.7,52.8,94,72.9,0,123599,17757,8,4,146,1392411,251,292
44:40.9,52.9,94.2,72.4,0,100232,14608,7,4,127,1394511,251,292
44:42.1,52.8,93.5,71.6,0,127998,20694,10,4,173,1396671,251,292
44:43.3,52.8,93.1,69.2,0,85771,16562,14,5,190,1398866,251,292
44:44.5,52.6,88.8,66.3,0,103298,16691,12,4,145,1400957,251,292
44:45.7,52.7,91.4,68.9,0,102732,16118,14,5,162,1403032,251,292
44:46.9,53.4,86.1,63.8,0,109995,16175,10,5,228,1405309,251,293
44:48.1,53.2,88.2,65.2,0,96033,13997,12,5,220,1407255,251,293
44:49.3,54.4,88.8,65,0,89957,17641,14,4,175,1409662,251,293
44:50.5,51.9,90.6,67.3,0,83159,14944,14,5,177,1411679,251,293
44:51.8,53.2,86.9,66.1,0,87325,13798,8,5,165,1413701,251,293
44:53.0,52.8,87.2,65.3,0,123379,19812,13,5,162,1415982,251,294
44:54.2,53.2,89,64.1,0,126424,21091,10,5,176,1418361,251,294
44:55.4,54,92.4,70.2,0,128390,17204,7,5,124,1420623,251,295
44:56.6,51.8,91.8,70,0,87965,23844,13,4,180,1423374,251,295
44:57.8,51.5,96,72.9,0,110542,21429,10,5,166,1426516,251,295
44:59.1,50.5,92.8,69.6,0,121430,19114,10,5,212,1428985,251,295
45:00.3,53.1,93.7,71.2,0,138195,24497,11,5,155,1431709,251,295
45:01.6,52.9,104.3,65.1,0,32060,15302,78,5,1742,1433738,251,295
45:02.8,52.1,109.7,69.7,0,58428,17413,41,14,1428,1435778,251,295
45:04.3,50.6,99.2,76.5,0,123173,16853,9,7,300,1437799,251,295
45:05.5,52.5,94.6,73.4,0,118981,19739,10,5,302,1439908,251,295
45:08.8,83,75,3,9.6,105617,6629,2,5,219,1442371,251,295
45:12.7,7.2,112.8,76.3,119.6,78289,4444,4,5,172,1446211,251,295
45:19.5,15,63.1,3.1,60.9,118050,22388,9,5,264,1463234,251,295
45:24.7,12.9,72.2,10.4,48.2,130723,19567,9,4,302,1475760,251,295
45:28.9,53.7,79.8,59.7,0,93925,31983,15,5,249,1483693,251,295
45:31.3,200.4,36.6,3.1,2,110913,29807,27,5,213,1485778,251,295
45:33.4,54.7,89.8,68.2,0,143561,34960,15,5,192,1489931,251,295
45:34.6,55.8,85.2,64.7,0,143397,18353,9,5,161,1492568,251,295
45:38.4,22.2,75.3,58.4,26.8,132842,10215,5,5,142,1495799,251,295
45:41.0,80.2,49.6,6.9,3.5,45767,34,0,5,250,1497104,251,295
45:43.2,54.5,96.1,61.8,0,54271,18684,48,20,1432,1499288,251,295
45:44.4,54.6,97.2,55.6,0,58953,20208,68,22,1383,1501518,251,295
45:45.5,53.8,91,70.5,0,102776,23032,11,5,215,1504182,251,295
45:46.7,54.2,90.6,66.8,0,94470,23788,14,5,185,1506884,251,296
45:47.9,54.9,89.4,67.5,0,117606,23685,11,5,158,1509676,251,296
45:49.1,55.1,89,67.7,0,131618,23746,8,5,181,1512490,251,296
45:50.2,55.1,91.2,68.3,0,126155,22244,9,5,203,1515130,251,296
45:51.4,55.3,91.2,68.4,0,109886,22630,9,5,145,1517760,251,296
45:52.6,54.1,89.4,66.6,0,114432,23554,9,5,144,1520457,251,296
45:53.7,54,90.1,67.8,0,98059,22294,13,5,181,1523105,251,296
45:54.9,55.3,88.6,66.2,0,160524,23653,9,5,178,1525763,251,296
45:56.1,54.9,89.7,68.3,0,118890,22956,9,5,154,1528519,251,296
45:59.7,55.7,80,59.7,0,127306,35107,14,6,222,1534866,251,296
46:00.8,55.6,80,61.5,0,145413,37811,14,5,210,1539009,251,296
46:02.0,54.9,83.1,60.2,0,103436,39998,21,5,243,1543518,251,296
46:03.2,55.1,80,55.4,0,113175,40073,19,5,225,1547984,251,296
46:04.3,54.4,86.3,63.7,0,122178,41032,17,5,228,1552396,251,296
46:05.5,55.9,82.2,58.8,0,93760,34643,99,5,482,1556741,251,296
46:06.7,55.7,116.5,67.4,0,64108,32629,62,23,994,1561190,251,296
46:07.8,55.9,94.2,62.8,0,84163,32054,61,15,912,1565367,251,296
46:09.0,55.1,90.8,66.7,0,125198,34864,15,6,291,1569480,251,296
46:10.2,56,88.9,61.7,0,100585,39735,23,5,242,1573885,251,296
46:11.3,55.1,90,66.3,0,110241,39372,17,5,241,1578413,251,296
46:12.5,54.1,88.9,64.6,0,117813,40188,20,4,213,1582907,251,296
46:13.6,55.5,88.9,64.5,0,97552,40953,21,5,213,1587392,251,296
46:14.8,53.8,88.9,64.7,0,117582,40529,16,5,200,1591859,251,296
46:15.9,55.5,88.9,65.7,0,115163,39436,18,6,224,1596285,251,296
46:17.9,55.7,53.8,2.4,15.7,114914,18070,6,5,242,1600049,251,296
46:20.9,54.5,49.7,17.8,0,121893,25565,10,6,177,1602950,251,296
46:22.1,57.1,117.1,59.8,0,23875,16028,81,6,1797,1605388,251,296
46:23.2,57.2,95.6,48,0,69031,19280,95,8,1404,1607515,251,296
46:24.3,55.6,89.3,60.6,0,67153,17813,45,15,1014,1609866,251,296
46:25.5,55.3,87.3,65.9,0,107671,23740,13,10,172,1612658,251,296
46:26.7,54.8,89.8,64.4,0,135959,31186,12,5,179,1616064,251,296
46:29.1,45.7,40.3,2.8,19.6,94937,12789,4,5,167,1618933,251,296
46:30.4,73.9,27.2,2.7,11.4,116218,24260,19,5,175,1621707,251,296
46:31.4,44.9,22.5,2.2,17.5,137728,30265,11,5,188,1624476,251,296
46:32.5,55.9,85.8,64.1,0,114101,30697,12,5,147,1627628,251,296
46:33.6,54.4,89.4,66.9,0,128795,29449,13,5,154,1630890,251,296
