Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
90.1,4294986.5,10.9,0,50934,2833,4,1,92,223688,439,493
89.4,4294987.5,12.3,0,52936,1849,5,1,109,224129,439,493
89.9,4294986.5,11.5,0,63039,2579,4,1,204,224604,439,493
90.1,4294987,11.9,0,59988,2931,4,1,84,225106,439,493
89.8,4294990,16,0,59846,2663,4,1,127,225605,439,493
89.9,4294986.5,11.7,0,46833,2095,4,1,131,226046,439,493
90.1,4294986.5,12.1,0,42277,1681,6,1,144,226478,439,493
89.5,4294986.5,11.3,0,39214,2400,5,1,146,226945,439,493
88.7,4294987.5,12.1,0,43524,2919,6,1,110,227437,439,493
90,4294986.5,11.4,0,42453,3001,6,1,85,227941,439,493
89.8,4294987,12.3,0,63551,2631,4,1,115,228451,439,493
89.8,4294986,10.8,0,57884,2471,4,1,96,228899,439,493
89.8,4294987.5,12.2,0,64996,3806,5,1,133,229459,439,493
90.8,4294986.5,11.5,0,70133,6966,5,1,81,230108,439,493
90.4,4294987,11.4,0,67363,8051,6,1,75,230907,439,493
90.8,4294988.5,11.7,0,133872,22156,10,1,75,232349,439,493
89.8,4294987.5,11.8,0,194335,27886,6,1,92,234290,439,493
90.2,4294988.5,11.2,0,159856,26431,11,1,127,236304,439,493
89.4,4294987,10.9,0,108318,20140,10,1,100,238133,439,493
90,4294989.5,14,0,115702,18269,5,1,75,239656,439,493
90,4294987.5,12,0,185281,21373,4,1,59,241385,439,493
89.2,4294989,12.9,0,184894,19086,10,2,85,242912,439,493
89.7,4294987.5,11.6,0,174445,24448,7,2,80,244834,439,493
89.6,4294987.5,12.4,0,197924,23094,7,2,64,246502,439,493
90.2,4294986.5,12.4,0,126003,12158,5,2,71,247963,439,493
89.8,4294987.5,12,0,105216,21400,10,1,81,249711,439,493
90.2,4294986,10.5,0,132998,18496,7,2,91,251097,439,493
90,4294986.5,11.8,0,112366,9032,4,2,105,252134,439,493
90,4294986,11.5,0,80355,6643,4,2,131,252912,439,493
67.6,4294986.5,12.2,0,74750,5913,5,2,135,253640,439,493
91,4294987.5,12.2,0,83239,5241,4,2,146,254286,439,493
89.8,4294986.5,11.9,0,72657,5980,5,2,99,254979,439,493
90.5,4294986.5,11.3,0,102035,8271,5,1,94,255836,439,493
90,4294987.5,11.7,0,98406,8975,4,1,71,256823,439,493
89.2,4294986.5,11.1,0,118552,10428,5,1,74,257756,439,493
90.2,4294987.5,12.2,0,108286,8612,5,2,110,258609,439,493
90.1,4294989.5,14.3,0,97113,8156,4,1,53,259487,439,493
90.5,4294987.5,11.9,0,79290,6373,4,2,95,260207,439,493
90.4,4294987,11.8,0,62257,5989,4,2,122,260940,439,493
90.3,4294987.5,11.7,0,84602,6119,4,1,110,261729,439,493
89.8,4294987.5,11.6,0,80857,6924,4,1,108,262492,439,493
90,4294986.5,11,0,87220,5970,4,1,100,263197,439,493
89.9,4294987.5,11.8,0,89320,5974,5,1,88,263952,439,493
89.7,4294986.5,10.7,0,97390,6779,4,1,79,264708,439,493
89.8,4294987.5,11.7,0,79992,6276,5,1,102,265489,439,493
89.9,4294986.5,11.2,0,59295,5138,5,1,104,266129,439,493
89.3,4294987.5,11.7,0,68660,5182,5,2,122,266766,439,493
90.2,4294990,15.3,0,82499,5011,4,1,91,267399,439,493
89.9,4294987.5,11.8,0,70607,6442,4,1,91,268113,439,493
90.4,4294987.5,12.2,0,74708,6294,5,1,82,268848,439,493
90.1,4294987.5,11.7,0,116933,9065,4,1,95,269671,439,493
89.6,4294987,12,0,110429,6949,4,1,80,270478,439,493
90.4,4294987,11.3,0,91182,8444,4,1,91,271386,439,493
89.6,4294987.5,12,0,107990,6585,4,1,59,272092,439,493
89.5,4294988.5,13,0,83721,5675,4,1,145,272788,439,493
91,4294987.5,11.8,0,83109,5907,4,1,76,273472,439,493
89.9,4294986.5,11.5,0,75478,5703,4,2,105,274125,439,493
90.8,4294986.5,12.3,0,75505,4811,4,2,103,274747,439,493
89.9,4294987,11.8,0,68175,4259,4,2,117,275355,439,493
90.3,4294985.5,10.6,0,65164,4573,4,1,97,275961,439,493
