Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
42:55.3,18.4,55.2,2.7,51.7,106177,29516,14,5,257,1111260,240,276
42:57.2,14.4,74.5,4,66.4,121993,25843,45,18,996,1115732,240,276
46:36.6,11.4,71,2.8,84.9,135855,13412,5,5,194,1634375,251,296
46:39.4,11.9,73.7,4.6,75.7,132505,13523,6,4,210,1638607,251,296
46:42.2,10.8,75.2,5.1,84.1,102971,13077,8,6,265,1642743,251,297
46:45.1,11.4,76.5,4.7,78.9,93076,13486,8,7,275,1647233,251,297
46:47.9,11.5,73,5.3,75.1,89297,11641,5,5,248,1650570,251,297
46:50.8,8.3,87.3,6,111.1,112151,20063,7,5,243,1654286,251,297
46:59.3,18.5,116.2,6.7,44.3,49804,14519,35,8,797,1667846,251,298
47:02.1,11.5,75.7,5,75.8,109873,17754,7,6,371,1672422,251,298
47:04.9,11.9,75.4,5.4,72.1,121551,13995,7,5,284,1676987,251,298
47:07.7,11.1,73.9,4.9,77.6,163923,15976,6,5,205,1681559,251,298
47:10.6,11.2,76.3,5.2,76.9,148609,13391,4,6,236,1686156,251,299
47:13.5,11.1,75.4,4.8,77.9,142991,17784,5,5,239,1690765,251,299
47:16.4,12.9,102.4,10.8,54.7,59086,14715,29,5,505,1695317,251,299
47:19.3,11,77.8,4.8,81.9,108631,18983,7,5,444,1699884,251,299
47:22.2,9.1,77.8,5,97.7,120864,19636,6,5,247,1704450,251,299
47:25.1,11.4,77.5,6.3,76.2,119000,17296,8,5,261,1709034,251,299
47:27.9,10.7,76.7,7.3,80.3,138267,18515,5,5,227,1713642,251,299
47:30.6,11.9,72.1,4.7,71,122626,15944,7,5,267,1718249,251,300
47:33.3,12.4,73.6,4.7,70.6,104117,19306,8,4,269,1722861,251,300
47:36.1,10.6,75.4,4.5,81.6,122918,13544,7,5,222,1727471,251,300
47:38.9,11.3,85.3,8.3,79.2,130222,13905,5,8,238,1732079,251,300
47:41.8,10.6,77,4.7,82.9,125597,14976,6,5,261,1736691,251,300
47:44.8,8.9,79.8,7.1,101.5,109207,17196,8,5,343,1741276,251,300
47:47.6,13.6,134.4,26.9,29.6,66007,16428,45,16,959,1745735,251,300
47:50.4,12.5,81.9,9.7,71.4,118624,10540,5,14,500,1749296,251,300
47:53.3,12.1,73.2,5.1,70.6,102582,12280,5,5,281,1752775,251,300
47:55.9,11.8,74.5,6.6,70.9,94846,11727,6,5,283,1756314,251,300
47:58.7,10.2,74.5,5.2,88.3,107548,12395,5,5,276,1760174,251,300
48:01.5,11.3,73.3,4.9,76.3,143577,13868,4,5,260,1764337,251,300
48:04.3,11.2,75.6,4.8,79.6,127336,17444,6,5,228,1768901,251,300
48:07.2,12.2,94.9,5.9,72.2,133363,16768,19,7,635,1773508,251,300
48:10.1,10.7,78.3,6.2,82.9,122807,19753,7,5,452,1778119,251,300
48:13.1,15.4,98.1,24.2,38.9,109845,13403,7,5,296,1782724,251,300
48:16.0,10.4,76.3,5,83.2,100963,15374,7,5,271,1787277,251,300
48:18.9,11.2,78.7,5.3,79.9,116783,15649,7,5,259,1791867,251,300
48:21.8,11.1,74.8,5.1,81.2,129957,15864,5,5,237,1796454,251,300
48:24.6,11.3,75.6,4.7,78.8,113921,13397,6,4,230,1801038,251,300
48:27.6,14,101.6,5.5,59.4,170429,18055,20,16,767,1805629,251,300
48:30.5,10,77.2,6.1,88.7,140808,13058,5,5,420,1810206,251,300
48:33.5,11.8,77.6,5.4,73.8,105849,13737,6,5,254,1814810,251,300
48:36.4,11.1,79.6,5,81.5,109784,17649,7,5,285,1819403,251,300
48:39.3,11.2,78.1,5.5,77.2,130060,16192,6,5,245,1823958,251,300
48:42.2,8.8,112.5,29.9,62.1,108492,18302,6,5,254,1828523,251,300
48:45.1,10.8,78,5.3,83.5,133787,13401,5,5,255,1833104,251,300
48:48.1,10.9,77.9,4.9,77.8,126101,13588,6,4,266,1837700,251,300
48:51.0,11.1,76.8,4.7,78.6,129918,19615,8,4,239,1842277,251,300
48:53.9,9.5,93.4,6.1,94,101111,15781,23,16,807,1846797,251,300
48:59.8,26.1,78.4,2.6,35.5,133721,19694,7,5,240,1856945,251,300
49:02.8,23.7,75.3,2.8,39.1,112931,22240,9,6,300,1863021,251,300
49:05.8,18.3,74.7,2.8,51.2,98031,22092,12,6,365,1869075,251,300
49:08.7,21.8,75,2.9,43,119162,22217,9,6,253,1875125,251,300
49:11.7,22.2,74.8,2.8,42.3,100676,20460,10,5,253,1881172,251,300
49:14.6,30.3,82.7,2.8,29.9,106729,22491,10,5,310,1887192,251,300
49:17.5,15.8,95.1,3.1,60.1,49462,22599,43,4,1075,1893181,251,300
49:20.4,23.3,77.2,3.2,40,116348,17463,7,9,617,1898077,251,300
49:23.4,20.9,69.7,2.6,45,108424,19948,11,4,340,1903291,251,300
49:26.3,19.8,74.2,2.9,47.2,125759,21235,7,5,245,1909207,251,300
49:29.3,22.7,76.8,2.7,40.7,107894,21808,9,5,252,1915232,251,300
49:32.2,18.5,75.1,3,50.6,120624,19722,9,5,241,1921214,251,300
49:35.1,24.9,76.9,4.7,31.5,134408,21140,7,5,218,1927152,251,300
49:38.1,26.8,77.8,3,34.3,127863,22123,8,5,238,1933098,251,300
49:41.1,11.4,75,3.2,84.5,105192,14857,29,6,542,1939144,251,300
