Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
46:14.7,27.4,49.1,3.1,33.9,117031,36349,16,5,211,2019866,1089,1299
46:16.0,25,49.7,3.2,33.9,110165,37568,18,6,179,2024415,1089,1299
46:17.2,79.9,46.8,3.2,9.3,115344,43454,23,5,209,2029813,1089,1299
46:18.5,27.6,45.5,2.7,33.6,115110,40935,21,6,261,2035182,1089,1299
46:19.8,29,39.2,2.3,29.8,113262,48896,22,5,215,2040608,1089,1299
46:21.1,45.5,31.2,2.5,19.4,132215,46498,18,5,165,2046593,1089,1300
46:22.5,54,34.9,2.7,16.2,116653,45376,27,6,217,2052611,1089,1302
46:23.8,67.2,36.5,3,12.5,95732,43337,33,5,256,2058608,1089,1303
46:25.1,30.1,48.3,3.1,30.8,93175,41987,29,5,243,2063867,1089,1303
46:26.4,43.4,32,2.9,20.5,119581,44550,21,6,236,2069103,1089,1303
46:27.8,46.1,34.1,3,19.3,90897,45149,27,6,227,2074873,1089,1303
46:29.2,25,51.1,3,35.7,90933,36079,18,7,295,2080192,1089,1303
46:30.6,43.9,29.9,2.6,20.3,127566,39256,16,7,208,2086001,1089,1303
46:32.1,45.4,30.2,2.4,16.6,115877,46027,20,5,231,2092006,1089,1303
46:33.5,37.8,33.5,2.9,23.3,101606,48687,24,6,241,2097999,1089,1303
46:34.8,33.5,49.9,3.4,27.3,101688,43015,29,6,239,2103909,1089,1303
46:36.0,83.2,49.3,2.8,8.6,136998,42349,15,5,207,2108659,1089,1303
46:37.4,23,41.1,2.9,41,50101,26171,70,16,1209,2113675,1089,1303
46:38.8,267.8,56.9,3.1,0,41130,24097,86,22,1594,2117366,1089,1303
46:40.3,43.4,27.9,2.5,20.6,168206,24846,9,11,351,2120776,1089,1303
46:41.8,39.2,27.8,2.4,23.2,134507,30993,11,6,202,2124702,1089,1303
46:43.3,48.1,33.6,2.8,18.5,130723,37662,18,6,194,2129655,1089,1303
46:44.7,39.2,31.3,2.6,23.1,105648,43294,21,6,187,2135583,1089,1303
46:45.9,80.2,49.4,2.5,10,132528,41613,17,6,187,2141013,1089,1303
46:47.2,41.7,31.2,2.7,21.8,157154,51020,17,6,223,2146723,1089,1303
46:48.6,39.3,27.7,2.8,23,122481,42484,18,6,215,2152739,1089,1303
46:50.0,21.7,49.3,2.2,43.8,100602,39214,21,6,181,2158498,1089,1303
46:51.3,39.8,29.6,2.5,22.3,142113,43564,15,6,202,2163949,1089,1303
46:52.6,57,31,2.6,15.2,150363,46065,16,6,208,2169833,1089,1303
46:54.0,46.5,32.6,2.8,19.3,105873,43091,24,6,295,2175839,1089,1303
46:56.7,26.2,47.8,3,35.7,106585,41744,19,6,236,2186910,1089,1303
46:58.0,50.4,33.5,2.4,17.4,125543,43661,18,7,206,2192023,1089,1303
46:59.4,42.1,31.4,2.5,21.5,137497,45356,16,6,189,2197927,1089,1303
47:00.8,50.2,33.7,2.3,17.5,119075,43495,22,6,226,2203930,1092,1308
47:02.2,43.5,31,2.4,20.4,130979,46170,18,6,199,2209939,1092,1308
47:03.5,48.7,34.5,2.3,17.1,88934,41259,27,6,213,2215956,1092,1308
47:05.0,37.7,31.4,2.9,22.9,103285,39336,24,5,284,2221961,1092,1308
47:06.3,74,48.3,3,11,101866,32000,17,5,201,2226772,1092,1308
47:07.5,87.4,51.4,3.1,8.7,120140,41665,24,6,227,2231760,1092,1308
47:08.9,48.1,31.1,2.9,18.1,136952,43123,20,6,297,2237725,1092,1308
47:10.3,41.6,30,2.8,21.5,125740,44091,19,6,221,2243710,1092,1308
47:11.7,123.9,53.2,2.3,5.6,106026,41998,20,6,252,2249473,1092,1308
47:13.1,46.5,34,2.8,18.6,111322,42178,21,5,274,2255475,1092,1308
47:14.5,46.5,32.9,2.8,18.9,113078,42898,22,6,219,2261468,1092,1308
47:15.9,33.3,42.2,3.5,27.6,101062,41924,24,6,191,2267527,1092,1308
47:17.3,255.6,56.4,2.6,1.4,98668,37608,27,8,378,2273278,1097,1316
47:18.6,26.9,48.2,2.8,33.9,98014,37390,27,7,245,2278619,1097,1316
47:19.9,69.2,46.7,2.7,10.9,124393,29989,17,6,263,2282951,1182,1420
47:21.2,33.9,45.1,2.4,26.9,46645,33314,67,10,910,2287242,1182,1420
47:22.5,375.3,79.1,4,0,36533,11831,87,20,1587,2290437,1182,1420
47:25.0,68.4,68.4,7.3,0,35916,19256,100,16,1938,2295037,1182,1420
47:26.3,23.5,42,2.8,39.5,171074,16341,6,10,525,2297378,1182,1420
47:27.8,28.2,48.2,2.6,33,72301,21136,14,5,225,2300117,1182,1420
47:29.1,76.3,48,2.9,10.5,110528,30059,13,5,204,2304033,1182,1420
47:30.5,79.6,54.7,2.2,9.8,70262,38676,35,6,269,2308825,1182,1420
47:31.9,46.4,34,2.8,18.7,96272,43144,24,5,228,2314401,1182,1420
47:34.6,31.8,44.6,2.5,28.9,129532,29924,16,5,197,2325744,1235,1480
47:36.1,40.1,36.6,2.9,19.9,90046,28500,33,8,283,2331429,1235,1480
47:37.5,47.1,35.6,3.1,18.8,99339,38884,21,6,235,2337019,1235,1480
47:39.0,39.7,30.9,2.4,22,119550,43637,21,6,311,2342817,1235,1480
47:40.4,47.2,32.3,2.9,18.6,127785,39552,16,6,202,2348817,1235,1480
47:41.9,35.6,32.2,3,25.4,112850,38601,19,6,234,2354810,1235,1480
47:43.4,45.4,31.3,2.8,19.4,139345,42132,15,5,208,2360806,1235,1480
47:44.9,36,31.4,2.4,25,133645,39668,22,6,278,2366810,1235,1480
47:46.4,46.7,102.4,69.2,0,71657,43829,57,6,308,2372917,1235,1480
47:47.9,166.9,56.6,2.8,3.4,54951,14938,78,29,1233,2377989,1318,1569
47:49.3,51.5,62.1,10.7,0,59544,13758,76,18,1594,2381685,1318,1569
47:50.6,79.7,46.3,2.5,10,87894,14726,15,10,402,2384458,1318,1569
47:52.1,118,54.1,2.8,5.9,88605,17867,13,6,215,2387352,1318,1569
47:53.4,40.8,30.1,2.3,22,104102,30694,16,6,236,2390777,1318,1569
