Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
29:59.0,22.1,99.1,2.9,41.8,75028,18019,14,63,266,1056497,604,699
30:00.0,22.7,99.3,2.9,37.1,56582,20290,15,63,415,1058546,604,699
30:01.1,236.7,103.9,3,0,50100,18111,22,64,349,1060373,604,699
30:03.2,26.7,100.8,3,31.8,57182,14937,15,65,329,1063644,604,699
30:04.3,339.4,103.6,2.6,0,50886,15632,19,64,563,1065267,604,699
30:05.5,56.1,132.4,36.7,0,34094,14831,48,67,1605,1067040,604,699
30:06.5,55.4,123.4,7.6,0,51813,15843,71,75,1700,1068883,604,699
30:08.6,26.6,100.1,3.3,32.5,53989,14773,17,64,282,1072207,604,699
30:09.7,327.7,107.9,2.6,0,47396,21868,27,64,332,1074470,604,699
30:11.8,22.1,101.7,2.7,40.1,47919,16877,23,64,312,1077788,604,699
30:12.9,118.3,102.2,2.8,0,94034,17308,13,64,311,1080163,604,699
30:15.0,27.6,104.2,2.7,33.6,40527,18556,25,63,346,1083764,604,699
30:16.1,19.5,98.9,2.9,48.6,80754,16556,19,63,351,1086344,630,732
30:18.3,20.8,101.1,2.2,45.1,52274,13851,30,63,434,1091855,639,746
30:19.3,24,101.7,2.7,38.8,75952,13673,18,63,290,1094398,639,746
30:20.4,19.3,106.6,4.3,42.9,52832,15690,20,64,365,1096562,639,746
30:21.4,77.9,102.4,3.4,9.1,47112,17832,25,63,318,1098375,639,746
30:23.6,22.9,103.4,3,37.6,40521,22699,27,63,290,1102670,639,746
30:24.6,120.5,113.6,2.6,0,43239,14295,45,65,576,1104839,639,746
30:25.7,285.8,137.3,10.7,0,13309,10765,100,73,2245,1106323,639,746
30:26.8,39.3,105.2,2.7,11.3,48566,10229,26,76,1874,1107668,639,746
30:29.7,36.3,92.8,2.8,24,58379,10106,11,63,271,1111001,639,746
30:32.6,47.3,79.7,2.7,5.3,59590,5886,6,63,236,1114196,639,746
30:34.6,90.9,103.8,3,7.5,57488,17681,20,63,286,1116617,639,746
30:36.6,36.9,92.1,3.2,24.4,42661,8001,15,63,325,1119104,639,746
30:37.5,29.9,95.8,2.6,27.1,30174,8100,15,65,344,1119986,639,746
30:38.5,101.3,100.2,3,5.8,51020,13508,16,64,399,1121214,639,746
30:40.5,24.5,98.1,2.5,38,40776,10408,21,64,327,1123723,639,746
30:41.5,98.9,97.4,3.1,7.5,38381,8563,14,63,399,1124794,639,746
30:43.5,25.4,100.3,2.4,26.7,42833,14464,17,64,314,1127786,639,746
30:44.5,102.2,102.2,2.8,6.3,58819,22181,23,64,397,1129764,639,746
30:46.7,12.3,110.7,2.7,77.8,34062,18584,80,66,562,1134625,639,746
30:47.8,97.9,128.3,2.7,1.7,34176,25750,100,77,1234,1136997,639,746
30:48.9,55.1,135.9,28.8,0,17644,16504,83,80,1793,1138956,639,746
30:50.0,53.8,140.2,24.3,0,12926,12875,94,78,2054,1140672,639,746
30:51.2,333.4,127.3,3,0,25183,6432,52,76,1905,1141907,639,746
30:52.3,132.6,93.5,2.5,4.9,77374,7245,5,77,584,1142884,639,746
30:53.5,19.5,100.1,2.6,48.5,71990,8226,6,64,238,1143869,639,746
30:54.6,22.7,102.9,2.8,41.4,45979,11470,12,64,209,1145120,639,746
30:55.7,91.5,102,2.6,7.6,58931,15837,14,63,245,1146764,639,746
30:57.9,24.2,100,2.5,37.2,56294,19520,19,62,245,1150909,639,746
30:59.0,182.8,104,2.8,2.7,54806,18370,18,63,384,1152877,639,746
31:01.1,21.2,103.4,3.5,38,48359,20817,20,63,357,1157050,639,746
31:02.2,67.1,114,3.4,11.7,27521,20316,62,63,588,1159158,639,746
31:04.4,25.2,105.5,3.1,36.8,45234,17328,25,65,510,1163269,639,746
31:05.6,22.2,121.9,3.1,42.2,46490,5324,63,65,1587,1165048,663,772
31:06.6,16,113.8,2.6,52.9,17782,4140,74,66,1515,1166035,663,772
31:08.9,21.8,100.1,2.9,41.2,46228,4062,7,63,397,1167884,663,772
31:10.0,159.9,102.2,2.8,3.4,58025,5315,6,63,296,1168684,663,772
31:11.1,19.7,102.3,2.9,48.1,78245,8800,5,64,206,1169723,663,772
31:16.6,19.1,102.9,4.9,39.7,59485,18907,17,63,282,1178916,663,772
31:20.9,20.7,102.9,4,44.5,62710,16428,21,65,320,1188043,670,783
